ICS_ID,ORG_Entity,Matched_Category
2a9f8ff8-bf60-4b94-9b96-2798bb5333e7,Komuna Warszawa,
2a9f8ff8-bf60-4b94-9b96-2798bb5333e7,Polityka,
2a9f8ff8-bf60-4b94-9b96-2798bb5333e7,ygodnik Powszechny,
2a9f8ff8-bf60-4b94-9b96-2798bb5333e7,Szum,
2a9f8ff8-bf60-4b94-9b96-2798bb5333e7,Dwutygodnik,
2ad85939-a047-47b3-a06c-f6b3ae46e327,SAILS,
2ad85939-a047-47b3-a06c-f6b3ae46e327,ckie Centrum Kreatywności,
2ad85939-a047-47b3-a06c-f6b3ae46e327,FAIS,
2ae22aa7-0d46-4216-9684-11aaf7895917,System,
2ae22aa7-0d46-4216-9684-11aaf7895917,pieki,
2b4f5a36-c6fc-41aa-96a6-34c2eaa34386,Ptaki Polskie,
2b52b4e6-6b89-44d8-9e44-e0a2b47c9ee1,Now,
2b752f97-1cee-48e8-9548-12831da6ca55,NAG,
2b752f97-1cee-48e8-9548-12831da6ca55,stwo Klimatu i Środowiska,
2bbf32ab-6406-4fc4-a3b9-aca429c79bba,Fir,
2c295a66-9c25-4c0c-882d-b5181ef61179,dział,
2c9fd898-afb8-4778-ae2f-2e520808a596,szczy,
2caa19b2-4ab1-4407-adb9-516c2190b0c8,Instytucie Prawa,
2caa19b2-4ab1-4407-adb9-516c2190b0c8,Środowiska,
2cda6bb3-278f-487f-b58e-656e241f775a,Twórcami patentu,
2cda6bb3-278f-487f-b58e-656e241f775a,Miranda,
2d04e2f9-6d86-4db3-b19e-0239669bbf6f,Zoom,
2d04e2f9-6d86-4db3-b19e-0239669bbf6f,Pädagogik - Adoption - Beratung & Somatic Experiencing,
2d04e2f9-6d86-4db3-b19e-0239669bbf6f,cja,
2d04e2f9-6d86-4db3-b19e-0239669bbf6f,a & Somatic Experiencing,
2d04e2f9-6d86-4db3-b19e-0239669bbf6f,PAB & SE,
2d1a6495-f12b-4000-85ca-b420df4eef2a,The Cosmetic Ingredient Review,
2d1a6495-f12b-4000-85ca-b420df4eef2a,CIR,
2d1a6495-f12b-4000-85ca-b420df4eef2a,Organisation for Economic Co-operation and Development,
2d4c459a-5c50-4920-aa69-61aabe077d72,RTA,
2dca816a-21fb-4157-bb0c-a38b7ad14fc8,High,
2dca816a-21fb-4157-bb0c-a38b7ad14fc8,er Incubator Giving Growth & Sustainability,
2dca816a-21fb-4157-bb0c-a38b7ad14fc8,Assosi,
2dca816a-21fb-4157-bb0c-a38b7ad14fc8,ation Pro Xpert,
2e889a14-8c0a-4555-8a22-d068b5d56731,Czasopiśmiennictwem Pogranicza,
2eb44912-04bd-460b-b271-c0c22bc14715,Nowych,
2eb44912-04bd-460b-b271-c0c22bc14715,Główne,
2eb44912-04bd-460b-b271-c0c22bc14715,nych,
2ed1b24d-6625-4881-8950-20e64bc9d6d5,WMI,
2ed1b24d-6625-4881-8950-20e64bc9d6d5,World Intellectual Property Organization,
2f4d8065-c3e2-43bf-9b81-f877073bb1de,Shandong,
2ff2f38a-86cf-4f4d-bd7d-c588252e5d6f,Mikołaja Kopernika,
300410b6-ef19-4a26-ad26-f296b0c503a9,ESMO,
303dde48-5ff4-43e1-a943-634ce024e921,pital Specjalistyczny,
30e850fa-f7e5-4696-bc61-7ab421ca7da4,spo,
30e850fa-f7e5-4696-bc61-7ab421ca7da4,łów Ochrony Lasu,
310facaf-d3b5-4cca-922e-50d8fb853873,rzyszenie „Korzenie”,
31de0d74-96d5-4d3c-b359-abeaaadce589,Organiza,
31de0d74-96d5-4d3c-b359-abeaaadce589,Manewrów Ratowniczych,
31de0d74-96d5-4d3c-b359-abeaaadce589,Manewrach Ratowniczych,
31ec36dd-8b5b-40f9-8fdf-1458f9ed33eb,boo,
31ec36dd-8b5b-40f9-8fdf-1458f9ed33eb,ity,
31ec36dd-8b5b-40f9-8fdf-1458f9ed33eb,Bookauthority,
31ec36dd-8b5b-40f9-8fdf-1458f9ed33eb,org,
32091611-31c2-4007-ae8e-332f906f5bf7,Grup,
32244273-0ca9-4edd-8a26-e37e04be88f4,Bookbird,
325360cf-df11-4452-a264-438d92d9bd60,Louvre Collection,
325360cf-df11-4452-a264-438d92d9bd60,Centrum „Spycimierskie Boże Ciało,
325d9919-6d71-4e8f-9b39-0835e40fc7c0,Pimot,
325d9919-6d71-4e8f-9b39-0835e40fc7c0,"""Faurecia Clean Mobility""",
325d9919-6d71-4e8f-9b39-0835e40fc7c0,ans Fr,
325d9919-6d71-4e8f-9b39-0835e40fc7c0,„Atrama”,
325d9919-6d71-4e8f-9b39-0835e40fc7c0,no LT,
325d9919-6d71-4e8f-9b39-0835e40fc7c0,„Step Ltd. Sti”,
325d9919-6d71-4e8f-9b39-0835e40fc7c0,„Irene”,
325d9919-6d71-4e8f-9b39-0835e40fc7c0,Dąbrówka Czarna,
325d9919-6d71-4e8f-9b39-0835e40fc7c0,Ostrava CZ,
32725bf2-b55a-4852-8299-3205d10ba9ae,Sej,
328dbb66-c83b-443c-bf1e-2d5e7a59ab94,Komis,
3328ea44-0972-4873-9f73-4edd4189f625,europa,
336301cd-abac-4132-adac-3f2a1062853c,EAACI,
340c70ef-4775-4070-b089-b04005c6047e,Zwią,
340c70ef-4775-4070-b089-b04005c6047e,zek Pracodawców Branży Internetowej IAB Polska,
340c70ef-4775-4070-b089-b04005c6047e,Kompeten,
340c70ef-4775-4070-b089-b04005c6047e,Sektora Komunikacji Marketingowej,
340c70ef-4775-4070-b089-b04005c6047e,a Komunikacji Marketing,
340c70ef-4775-4070-b089-b04005c6047e,Sektorowych Rad,
340c70ef-4775-4070-b089-b04005c6047e,Inter,
340c70ef-4775-4070-b089-b04005c6047e,active Advertising Bureau,
348e1bb2-7e77-435e-b995-608d9e338eb0,Podmiotu,
3491543f-f450-4a2a-a3ae-9fd27f3b2d3e,Wołońcie,
357375da-aa84-4cc9-b1ba-36b80e5eca47,Join,
357cd79e-2bb6-43dd-a48b-3eed750ce1f0,Uniwersytecie Przyrodniczym,
357cd79e-2bb6-43dd-a48b-3eed750ce1f0,Dyrektor,
357cd79e-2bb6-43dd-a48b-3eed750ce1f0,General,
357cecd2-83f0-4af2-9482-4c4141897cf7,ski,
357cecd2-83f0-4af2-9482-4c4141897cf7,Centrum diagnostycznego materiałów,
35d7aab1-c688-44d7-8c8b-ef09e820dae7,ę Ekonomiczną Polska,
35f4cb73-6622-461e-832d-fab9102e1dfa,kon,
35f4cb73-6622-461e-832d-fab9102e1dfa,cjum,
36f0dc34-bda2-4a27-a3f0-090d32caea40,opengranary.com,
36feef70-7908-49a0-8bd9-3f6485fc1a04,NanoTechIP,
371640f6-3a9e-42d9-840b-f45910fbf6bd,Organiza,
371640f6-3a9e-42d9-840b-f45910fbf6bd,cji Narodów Zjednoczonych,
371640f6-3a9e-42d9-840b-f45910fbf6bd,Irlandzki,
371eec7b-17d4-4ae7-b345-c709b5751b3c,Books,
371eec7b-17d4-4ae7-b345-c709b5751b3c,The History Files,
371eec7b-17d4-4ae7-b345-c709b5751b3c,files,
372e8e92-8424-48ef-a156-ff017e6252f4,uro Poszukiwań i Identyfikacji,
3736099f-b155-4e2a-8601-fbf8c2663433,Liberte,
3736099f-b155-4e2a-8601-fbf8c2663433,Krytyce Politycznej,
3736099f-b155-4e2a-8601-fbf8c2663433,Trybunie,
3736099f-b155-4e2a-8601-fbf8c2663433,Więzi,
3736099f-b155-4e2a-8601-fbf8c2663433,Tygodnikowi Powszechnemu,
3736099f-b155-4e2a-8601-fbf8c2663433,Polityce,
3736099f-b155-4e2a-8601-fbf8c2663433,wic,
3736099f-b155-4e2a-8601-fbf8c2663433,imm,
3795b1c3-a8d3-4a44-8f08-a8022944d1ea,Polityka,
37ecbb72-0420-4f81-bb49-dd0be42b75b0,NSZZ,
37ecbb72-0420-4f81-bb49-dd0be42b75b0,Solidarność,
37ecbb72-0420-4f81-bb49-dd0be42b75b0,Lonely Planet,
37f55ede-51da-405a-a4f3-34ea7badd1a6,Shell,
37f55ede-51da-405a-a4f3-34ea7badd1a6,Zespołu do,
380312ad-dd3c-4bfe-8a78-40c033a9d011,Waste Klaster,
381499ec-2752-41e0-b4da-30e56648718a,LCLS,
382b7415-17d0-4676-923c-7d3b921d4b08,Centrum Telemonitroingu,
382b7415-17d0-4676-923c-7d3b921d4b08,Kardio,
382b7415-17d0-4676-923c-7d3b921d4b08,Med,
384d2176-1f41-422a-856b-e24605babf07,enumi,
38b8e156-be32-4a13-8494-f8f044a560b6,stytucie Informatyki UWr,
38dbfefc-5ee5-452a-85cc-c245e27a47b9,IITD,
38dfb638-9e29-4e68-ac46-f6e44d1cb6b9,yotam,
38dfb638-9e29-4e68-ac46-f6e44d1cb6b9,Grup,
38dfb638-9e29-4e68-ac46-f6e44d1cb6b9,Cygan,
3955d193-6384-4d7c-a41e-1cea13ff3a27,Żeglugi Śródlądowej,
3955d193-6384-4d7c-a41e-1cea13ff3a27,Morskich,
397b9ff1-c07f-4255-b7cf-0dfb3361d03f,Geotermia,
397b9ff1-c07f-4255-b7cf-0dfb3361d03f,szczonów,
399d89e6-7ded-44f7-9018-9fa054e0580f,Zoom,
399d89e6-7ded-44f7-9018-9fa054e0580f,Utopian Studies Society,
399d89e6-7ded-44f7-9018-9fa054e0580f,H. G. Wells,
3a39a742-31c3-4cbb-9488-c1c80b88b4d2,Artur Küpper & GmbH Co. KG,
3a39a742-31c3-4cbb-9488-c1c80b88b4d2,Reg,
3a39a742-31c3-4cbb-9488-c1c80b88b4d2,sty,
3a39a742-31c3-4cbb-9488-c1c80b88b4d2,tut Konkurencyjności Biznesu Kastylii i Leon,
3a65b008-cdc9-4fc7-b328-9be68923e40a,CINDER,
3a9d0f51-1d56-4d64-ab86-7bd84230eb9c,SWIM,
3a9d0f51-1d56-4d64-ab86-7bd84230eb9c,Morskimi,
3a9d0f51-1d56-4d64-ab86-7bd84230eb9c,IBŻ,
3afdc817-273b-40b7-8292-f2751d64f6b3,ES-SO,
3afdc817-273b-40b7-8292-f2751d64f6b3,uro SCIEX,
3afdc817-273b-40b7-8292-f2751d64f6b3,MOs,
3b1fe4c5-92e7-4a34-9522-89c60826ccf3,Lawendowy Nantes,
3c3a8bc3-b27d-4579-86ad-ff888c11ad77,wistyka,
3c3c0be9-eb44-4cf5-8486-25cb7af95d66,Tha,
3c3c0be9-eb44-4cf5-8486-25cb7af95d66,les Alenia Space,
3c72289b-772d-4a91-8d21-c1b7feb01ad7,Doskonalenia Zawodowego,
3c72289b-772d-4a91-8d21-c1b7feb01ad7,YNTRA Vlaanderen,
3c79e25b-f72a-49d1-8c29-e3314fea1b3f,ASS,
3c79e25b-f72a-49d1-8c29-e3314fea1b3f,TICAS,
3c79e25b-f72a-49d1-8c29-e3314fea1b3f,TIC,
3ce1cd75-f118-4f6d-8fd5-6840073b56c4,Res Publica Nowa,
3ce1cd75-f118-4f6d-8fd5-6840073b56c4,Res Publiki,
3ce1cd75-f118-4f6d-8fd5-6840073b56c4,Uniwersy,
3d15214e-db4f-4ca2-a5ce-95654b13f2c4,Austria,
3d15214e-db4f-4ca2-a5ce-95654b13f2c4,cki,
3d15214e-db4f-4ca2-a5ce-95654b13f2c4,Brama Grodzka,
3d490fe7-1e9a-4200-8f48-3d59edcaa0bf,rzeglądzie Politycznym,
3d490fe7-1e9a-4200-8f48-3d59edcaa0bf,Deutsch-Polnische,
3da55da9-dd74-483e-88e6-9f79fc215e05,Oddziału Anestezjologii i Intensywnej Terapii Pulmonologicznej,
3e0a742f-fdfd-4a33-9f6f-d2c548169b6f,CUP,
3e0a742f-fdfd-4a33-9f6f-d2c548169b6f,tucie,
3e33cfba-5d54-4c8b-b4d3-c08c77335d48,uksw.edu,
3ec81abf-c4cd-42b9-8c26-9a14174d3ee2,Composites Today,
3ec81abf-c4cd-42b9-8c26-9a14174d3ee2,Technicznego,
3f336ae5-404a-4314-b824-30663f9d7b4d,Polski,
3f336ae5-404a-4314-b824-30663f9d7b4d,DBB,
4000a2af-26fe-4ef5-8970-6d0198798af0,u Spawalnictwa,
4030fbbb-4e63-408f-9357-7118d1bf072b,owi,
411322d3-4093-4ad9-92de-f5b435c4fba1,MedTube,
411322d3-4093-4ad9-92de-f5b435c4fba1,medtube,
411322d3-4093-4ad9-92de-f5b435c4fba1,WebSurg,
411322d3-4093-4ad9-92de-f5b435c4fba1,surg,
411322d3-4093-4ad9-92de-f5b435c4fba1,Autorów,
41155b40-7c53-49da-8f0f-5c3e7a6efb37,CORINE Land Cover,
42b9e4ae-5706-4f97-8115-06d002f7c3f9,Google Scholar,
42c2b16d-cf24-465e-af50-d3a73baa9f73,ack.edu,
42c2b16d-cf24-465e-af50-d3a73baa9f73,nepl.edu,
42c2b16d-cf24-465e-af50-d3a73baa9f73,ukw,
42c2b16d-cf24-465e-af50-d3a73baa9f73,Vilniaus lopselis-darzelis Gintarelis in Vilnius,
42c2b16d-cf24-465e-af50-d3a73baa9f73,Šv. Juozapo mokyklos,
42c2b16d-cf24-465e-af50-d3a73baa9f73,Pašilaičių bendruomenės darželio vadov,
43009a39-244b-4abf-bc16-0b994f5bb0b0,warzy,
431e687d-c3c2-4eaa-a848-7ca3c665a5c3,NPR,
431ea001-77ef-44fc-ba36-f3204e708cd0,MOLAB,
431ea001-77ef-44fc-ba36-f3204e708cd0,e-rihs,
4376f8d7-1da9-4273-a9e5-bba86bb7f80e,Frontiers in Genetics,
4376f8d7-1da9-4273-a9e5-bba86bb7f80e,J. Cellular Biochemistry,
4376f8d7-1da9-4273-a9e5-bba86bb7f80e,Frontiers in Genet,
4376f8d7-1da9-4273-a9e5-bba86bb7f80e,Frontiers,
4376f8d7-1da9-4273-a9e5-bba86bb7f80e,Bio,
4376f8d7-1da9-4273-a9e5-bba86bb7f80e,nol,
4376f8d7-1da9-4273-a9e5-bba86bb7f80e,Studies in Logic,
4376f8d7-1da9-4273-a9e5-bba86bb7f80e,Grammar and Rhetorics,
4376f8d7-1da9-4273-a9e5-bba86bb7f80e,Genes,
4376f8d7-1da9-4273-a9e5-bba86bb7f80e,L. Gene Therapy,
4376f8d7-1da9-4273-a9e5-bba86bb7f80e,Frontiers Genet.,
438c08dc-cf83-4d77-afd1-4f6cadeb4dfe,PWr.,
44b5a482-cf75-4755-9a4b-caf6dc6e72d8,Główne,
453bba2d-47af-46d1-b5a4-2e66dd769fe4,COR,
455ca5c8-1642-4f58-b19b-ec65c4233505,Івано-Франківська,
455ca5c8-1642-4f58-b19b-ec65c4233505,«3-Студія,
4574a136-18c3-4d12-b2b4-976fe0b06127,Konwencję Berneńską,
4577a3ef-dacb-4920-a2cb-586615696b11,Uniwer. Pontificia Salesiana,
4577a3ef-dacb-4920-a2cb-586615696b11,Uniwersytecie Papieskim Jana Pawła II,
4577a3ef-dacb-4920-a2cb-586615696b11,Uniwer. Zielo,
4577a3ef-dacb-4920-a2cb-586615696b11,Uniwer. Mikołaja Kopernika,
4577a3ef-dacb-4920-a2cb-586615696b11,Hospic,
45fe0112-61fd-46b5-a004-8bc7b7487637,Komis,
45fe0112-61fd-46b5-a004-8bc7b7487637,ds.,
45fe0112-61fd-46b5-a004-8bc7b7487637,Centrum Interdyscyplinarnych Studiów o Polsce,
45fe0112-61fd-46b5-a004-8bc7b7487637,europa,
4667d480-9e0e-4198-9921-3c895dd9c9aa,Markets and Markets,
4667d480-9e0e-4198-9921-3c895dd9c9aa,orafol,
4667d480-9e0e-4198-9921-3c895dd9c9aa,com,
4677235b-6ffe-4138-a9eb-cfad041318cf,Acta Chiropterol.,
4677235b-6ffe-4138-a9eb-cfad041318cf,Central Europ. J. Biol.,
46a90e1b-ed7f-47cc-9f04-ee20024d561f,IQPharma Clinical Trials Assistant,
46a90e1b-ed7f-47cc-9f04-ee20024d561f,IVSolution,
46a90e1b-ed7f-47cc-9f04-ee20024d561f,IQPharma,
46a90e1b-ed7f-47cc-9f04-ee20024d561f,NUTPro,
46b87b5c-4675-4364-8a5b-fa94d46dbd99,MarketWatch,
46b87b5c-4675-4364-8a5b-fa94d46dbd99,UJ CM,
46cf4cc8-56fd-40d1-91e8-31e9280f37b3,Lodzi,
46cf4cc8-56fd-40d1-91e8-31e9280f37b3,standing Poland,
4736f6ce-4453-4846-8594-d2b9cc483530,Angus,
4736f6ce-4453-4846-8594-d2b9cc483530,Maine Anjou,
4736f6ce-4453-4846-8594-d2b9cc483530,Senepol,
4736f6ce-4453-4846-8594-d2b9cc483530,American Wagyu,
47c7b593-f8d2-46d9-9e98-b3f3f9c2552e,Roboczej,
485a89f9-ce59-4621-88b6-ba5bf07ab4e5,Wysoka Komisarz ONZ,
485a89f9-ce59-4621-88b6-ba5bf07ab4e5,Office of the High Commissioner for Human Rights,
48783eaf-5088-4c3d-97a5-3c44ac6bf3fc,rzeszeniem Przewoźników Drogowych,
48783eaf-5088-4c3d-97a5-3c44ac6bf3fc,Uczel,
48851797-ddde-4ed9-81ac-14170aef13b1,Wodociągi,
48851797-ddde-4ed9-81ac-14170aef13b1,Kanalizacja,
48851797-ddde-4ed9-81ac-14170aef13b1,"EMPLA, spol. s r.o.",
48851797-ddde-4ed9-81ac-14170aef13b1,Královéhradecká provozni a.s,
48851797-ddde-4ed9-81ac-14170aef13b1,Zdravotní ústav,
48851797-ddde-4ed9-81ac-14170aef13b1,Centrum hygienickych laboratori,
48851797-ddde-4ed9-81ac-14170aef13b1,IDEA-ENVI s.r.o,
48851797-ddde-4ed9-81ac-14170aef13b1,Elektrárna Chvaletice a.s,
48851797-ddde-4ed9-81ac-14170aef13b1,valectice,
48851797-ddde-4ed9-81ac-14170aef13b1,EMPLA AG spol,
48ad2d1e-1e10-4ca6-97e2-c38c6b869deb,Wars,
48ad2d1e-1e10-4ca6-97e2-c38c6b869deb,zawską Operę Kameralną,
48ad2d1e-1e10-4ca6-97e2-c38c6b869deb,YouTube,
48b1250b-b2b3-47d2-8745-f72ccd67422e,Convention for the Conservation of Antarctic Marine Living Resources,
48b1250b-b2b3-47d2-8745-f72ccd67422e,WoS,
48c21d15-07f2-4ab1-a80d-80cfa86b0b6c,ILAC,
49045dee-07ec-41ad-aed1-39c569eddda0,GL LP,
499807e5-10a6-455a-a150-c58d2f16ccf3,cznego Oddziału Ginekologiczno-Położniczego,
4a362e7d-5144-4fb4-a441-a406ad6c5d2f,pitala Klinicznego im. dr.,
4a362e7d-5144-4fb4-a441-a406ad6c5d2f,. Babińskiego,
4a5a3630-4175-4131-8616-db61416cdc50,Program Drugi,
4a5a3630-4175-4131-8616-db61416cdc50,YouTube,
4a5a3630-4175-4131-8616-db61416cdc50,Mini,
4a76c072-21d7-4f14-b26b-bc6b238a8649,wia,
4a9b5572-196c-4385-b999-117891337b62,Baza Wiedzy,
4a9b5572-196c-4385-b999-117891337b62,Krakowskiego Alarmu Smogowego,
4a9b5572-196c-4385-b999-117891337b62,Woj,
4ba6e31b-90f9-4e76-9570-0936c0f5b2aa,Fotowol,
4ba6e31b-90f9-4e76-9570-0936c0f5b2aa,ice Polskiej,
4bc42130-61eb-4fbb-860f-deb082ea1a8d,Warszawski,
4bc8a360-77bd-478e-b48f-d63dad4c44ad,Web of Science,
4c8434d7-c6c4-45f3-a20e-173279a94a4e,Nowej Fal,
4d7c8201-7780-4aa7-8f3e-becba34af793,Academia.edu,
4daaf82f-2258-48ed-a223-edad3326b8d4,IPP Greifs,
4de2ab82-a769-4bf4-8bc9-7ebbdb5305bc,WISS WAWRZASZEK Inżynieria Samochodów Specjalnych,
4de2ab82-a769-4bf4-8bc9-7ebbdb5305bc,"F.M. ""BUMAR – KOSZALIN"",",
4e5c8c2c-637c-41f3-af2d-2b9975de9ec2,gerlach en koop,
4e5c8c2c-637c-41f3-af2d-2b9975de9ec2,„Kra Kra Intelligence” Cooperative,
4ea2df38-e5d6-4637-872f-bf317d6185a1,Konwencji Sztokholmskiej,
4ea2df38-e5d6-4637-872f-bf317d6185a1,Środowisk,
4ea2df38-e5d6-4637-872f-bf317d6185a1,społu ZT UM,
4ea2df38-e5d6-4637-872f-bf317d6185a1,UNE,
4eb0e74a-70e5-4d45-83c6-395cdb2af049,Warszawy,
4eb0e74a-70e5-4d45-83c6-395cdb2af049,POLONICA,
4eb0e74a-70e5-4d45-83c6-395cdb2af049,dzict,
4eb0e74a-70e5-4d45-83c6-395cdb2af049,Helios,
4f8f99b6-0d4e-409a-b1a3-6e4a4bd2e4dd,Genom,
4fcbb7eb-0242-4358-95f8-ba856c28a52a,Parkiem,
500055df-a4c3-41b5-a777-54edd51ff8ba,Powietrznych,
5045e138-76a4-4f49-80b1-6451e12e98fc,Fab,
506004c1-8348-4c94-824a-e75bcd67e2fd,-Dmitruk,
506004c1-8348-4c94-824a-e75bcd67e2fd,MSiTJ Mang,
50fc30fc-9962-4e68-809a-d6939025cf33,Man,
511b090b-fecf-4756-9afd-d6d923eac692,środku DELab,
51800c66-b400-433c-a838-f17f51346484,Aghemo,
51a01e6a-c2b2-4dac-b53c-66cbd8f012c7,Uniwersytecie,
51c4816c-3740-41df-98cc-b88c6814af03,Beiteddine Palace,
51dcbd06-6255-4837-9169-3c8e7910b823,wu Inwestycji i Rozwoju,
51dcbd06-6255-4837-9169-3c8e7910b823,Krakow,
51e0acf3-c9d8-4c6f-964b-39864c2c1243,Discovery Science,
51e0acf3-c9d8-4c6f-964b-39864c2c1243,Science Channel USA,
51e0acf3-c9d8-4c6f-964b-39864c2c1243,FB Science Channel,
5237e862-3060-429b-a9a7-45a1994d5daa,HelicoComplex,
5237e862-3060-429b-a9a7-45a1994d5daa,Food,
5249de14-397d-4a83-a371-029426ff22e9,V4Sport,
524f75ee-30d1-4c0c-946c-a25ee523de09,atur,
5254ddf2-3638-486c-801d-2ef4b4a69acd,Open Nexus,
5254ddf2-3638-486c-801d-2ef4b4a69acd,Zakupowej,
5254ddf2-3638-486c-801d-2ef4b4a69acd,YouTube,
52c1b82b-3d19-44e8-ad70-ee2953ae4409,uksw,
52da7826-9113-4fc3-9295-ef2748fd7263,ową,
53323529-47f9-4893-bf74-02bb952f7ace,Nature,
53323529-47f9-4893-bf74-02bb952f7ace,PNAS USA,
53323529-47f9-4893-bf74-02bb952f7ace,Web of Science,
5337dc87-0b9b-4eeb-bbb2-4512b372ac5c,musicalchairs.com,
53793b05-facb-40ca-bba7-9fc5ffc9e1db,Spontime,
53793b05-facb-40ca-bba7-9fc5ffc9e1db,Macov,
53793b05-facb-40ca-bba7-9fc5ffc9e1db,Instise,
53793b05-facb-40ca-bba7-9fc5ffc9e1db,Mimmi,
53793b05-facb-40ca-bba7-9fc5ffc9e1db,Doxychain,
5389f159-f53d-4205-8c1b-c07d5c2dd332,"dziale Inżynierii Lądowej, Środowiska i Geodezji",
5389f159-f53d-4205-8c1b-c07d5c2dd332,Cmentarza Centralnego,
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,T. Powszechny,
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,"Nowy,",
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,Mały,
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,Chorea,
54004c1f-d924-4a7e-a65e-08ff126db29f,ds. Pracy,
54004c1f-d924-4a7e-a65e-08ff126db29f,REACH,
54d90df1-f3a0-4554-b739-4ac965ef5a91,pospolit,
54de0bc6-19c1-49d9-ab3d-b9d5ea00abac,kąta Wie,
55b4703a-d19a-4dba-aaf8-01a2e8fabf32,Orkiestra,
55b4703a-d19a-4dba-aaf8-01a2e8fabf32,PSM I i II st.,
55b55669-ba50-454a-8561-47160058e6db,EZRA,
55b55669-ba50-454a-8561-47160058e6db,CZP,
561f9d25-fba8-4606-9eb9-5f11bc4b2952,„Polityka,
561f9d25-fba8-4606-9eb9-5f11bc4b2952,„Przegląd,
561f9d25-fba8-4606-9eb9-5f11bc4b2952,„Przekrój,
561f9d25-fba8-4606-9eb9-5f11bc4b2952,Znak,
56a724f0-ee39-4282-978a-68169871428b,Główne,
56ce22ab-9efb-4bfb-8410-626a0208ed90,Kląt,
56ce22ab-9efb-4bfb-8410-626a0208ed90,Ondyny,
56ce22ab-9efb-4bfb-8410-626a0208ed90,„Zdejmij klątwę,
56dfcddc-5f7f-47ac-9af4-16c7ca2e56f0,Sch,
56f60f3c-206d-44e2-bc02-ff93ad6386d5,spole Chemii Kwantowej PŁ,
56f60f3c-206d-44e2-bc02-ff93ad6386d5,EurekAlert!,
57b78afb-6d9a-4e96-a110-0b874f3b6f18,VARTCO,
57b78afb-6d9a-4e96-a110-0b874f3b6f18,„AGAPLAST,
57ffacbf-7ce8-47e2-b3f0-ddde70af5174,Komitetu Technicznego 9_8,
58627867-9c0f-4b5e-978b-a84d63536c75,Departament Rolnictwa i Rozwoju Wsi,
590d9b7b-9b31-4924-a71a-facb6a38fe66,wiz,
590d9b7b-9b31-4924-a71a-facb6a38fe66,amazon.de,
592ca9c7-7fa3-4ab8-9731-0015d3427178,Krakow,
594553e1-6af5-405f-9530-2a8e9584e135,MEN(iN,
595a10f3-8114-4864-a4be-5b5465e1b5da,IMPiB,
59761769-0a08-4fdf-a295-abfcc66067f8,Verbum,
59761769-0a08-4fdf-a295-abfcc66067f8,Głos Katolicki,
59761769-0a08-4fdf-a295-abfcc66067f8,UPJP II,
59761769-0a08-4fdf-a295-abfcc66067f8,Uniwersyte,
59784be0-10d7-4f96-8047-6c0685140553,Intel,
59784be0-10d7-4f96-8047-6c0685140553,zaktion,
598c72c3-87d4-40bc-ad8f-efca13f7f7ad,Peter Lang,
59ec3331-a969-4736-b5fa-5817fab7d760,MTSU Center for Historic Preserva,
5aa9ef65-1718-4e40-a35c-e6d8bf746c4f,Zespołu UM,
5b3261d0-1754-4d94-ad62-eb3c1ddb8c7a,przemysłem energetycznym,
5b3261d0-1754-4d94-ad62-eb3c1ddb8c7a,ochroną środowiska,
5b3261d0-1754-4d94-ad62-eb3c1ddb8c7a,zrównoważonym rolnic,
5b3261d0-1754-4d94-ad62-eb3c1ddb8c7a,Laboratori,
5b3261d0-1754-4d94-ad62-eb3c1ddb8c7a,Odnawialnych Źródeł Energii,
5bb02821-757c-48c9-aafd-fdedf7e5855f,Nano-Tech Polska,
5bb02821-757c-48c9-aafd-fdedf7e5855f,Nano-Koloid Polska,
5bd6ec37-c44c-4921-9490-7103a03a547c,YouTube,
5bd7d6da-b1a1-4995-ab71-d951d71fd3c9,łaniec,
5c213401-c554-4345-9c30-29c5ac614b06,"BayesFusion, LLC",
5ce13125-ec23-4eab-ba85-767be21dcb7c,Zespo,
5ce13125-ec23-4eab-ba85-767be21dcb7c,łu Badawczego SUM,
5cfac4e6-d708-4913-9c75-58407a7e40e2,zystorów UNITRA-TELPOD,
5de3c50d-689d-4329-b3f5-71fff5bbccf5,Aluco,
5e04aa84-cbdd-481e-b11b-d11e0f43f851,SEN,
5e1f889a-d99a-49c8-b95c-2bb4901d3ef8,Departament Legislacyjny Prawa Karnego,
5e7b6977-3a8c-4e53-80db-86fd49c49c70,ony,
5e7b6977-3a8c-4e53-80db-86fd49c49c70,Zbroj,
5ea3666f-2894-440a-a56e-6a42204f7ac0,Pie,
5ea3666f-2894-440a-a56e-6a42204f7ac0,kar,
5ea5463c-2b00-4499-9e58-90cda8bf48fd,Program Współpracy Interreg VA,
5eac7a97-4e8b-4531-af34-de7f963ee3fe,Web of Science,
5eb2c79f-5862-4881-8a66-7740a01b89b8,Strategi,
5eb2c79f-5862-4881-8a66-7740a01b89b8,Agendy Badawczej,
5f00bd1e-b0f8-4a7b-abfd-02278fe7ec1c,strzę,
5f00bd1e-b0f8-4a7b-abfd-02278fe7ec1c,Eurodyktando,
5f38237a-5195-426d-bdb8-f54a26a48038,Świętego Soboru Biskupów,
5f75fa91-3d18-4436-abd0-6531aac105c5,pollenaeva,
