ICS_ID,ORG_Entity
303dde48-5ff4-43e1-a943-634ce024e921,Sz
303dde48-5ff4-43e1-a943-634ce024e921,pital Specjalistyczny
303dde48-5ff4-43e1-a943-634ce024e921,Centrum Zdrowia
303dde48-5ff4-43e1-a943-634ce024e921,pital Chorób Płuc
303dde48-5ff4-43e1-a943-634ce024e921,Wielospecjalistyczny Szpital Powiatowy im. dr B. Hagera
304a751b-560d-445e-899f-04fb38ee611b,Europejskiego Towarzystwa Kardiologiczne
30e850fa-f7e5-4696-bc61-7ab421ca7da4,Ze
30e850fa-f7e5-4696-bc61-7ab421ca7da4,spo
30e850fa-f7e5-4696-bc61-7ab421ca7da4,łów Ochrony Lasu
30e850fa-f7e5-4696-bc61-7ab421ca7da4,Regional
30e850fa-f7e5-4696-bc61-7ab421ca7da4,nych Dyrekcji Lasów Państwowych
30f2ed70-5e02-4353-bb7b-4ca03007f0eb,Kościele Ewangelicko-Augsburskim
30f2ed70-5e02-4353-bb7b-4ca03007f0eb,Synod Kościoła Ewangelicko-Augsburskiego
310facaf-d3b5-4cca-922e-50d8fb853873,MS
310facaf-d3b5-4cca-922e-50d8fb853873,rzyszenie „Korzenie”
318e23ae-88c6-4fdf-9d80-d5c3a398c596,Akademia Sztuki
31de0d74-96d5-4d3c-b359-abeaaadce589,Organiza
31de0d74-96d5-4d3c-b359-abeaaadce589,Manewrów Ratowniczych
31de0d74-96d5-4d3c-b359-abeaaadce589,Akademii Pomorskiej
31de0d74-96d5-4d3c-b359-abeaaadce589,łu
31de0d74-96d5-4d3c-b359-abeaaadce589,Manewrach Ratowniczych
31de0d74-96d5-4d3c-b359-abeaaadce589,Uniwersytetu Medycznego
31ec36dd-8b5b-40f9-8fdf-1458f9ed33eb,Wydziale Fizyki
31ec36dd-8b5b-40f9-8fdf-1458f9ed33eb,boo
31ec36dd-8b5b-40f9-8fdf-1458f9ed33eb,ity
31ec36dd-8b5b-40f9-8fdf-1458f9ed33eb,Bookauthority
31ec36dd-8b5b-40f9-8fdf-1458f9ed33eb,org
32091611-31c2-4007-ae8e-332f906f5bf7,Grup
32091611-31c2-4007-ae8e-332f906f5bf7,Ministra Zdrowia
32244273-0ca9-4edd-8a26-e37e04be88f4,Bookbird
325360cf-df11-4452-a264-438d92d9bd60,Louvre Collection
325360cf-df11-4452-a264-438d92d9bd60,Centrum „Spycimierskie Boże Ciało
325360cf-df11-4452-a264-438d92d9bd60,Muzeum Sztuki Nowoczesnej
325360cf-df11-4452-a264-438d92d9bd60,Muzeum Sztuki Współczesnej
325d9919-6d71-4e8f-9b39-0835e40fc7c0,S
325d9919-6d71-4e8f-9b39-0835e40fc7c0,Pimot
325d9919-6d71-4e8f-9b39-0835e40fc7c0,"""Faurecia Clean Mobility"""
325d9919-6d71-4e8f-9b39-0835e40fc7c0,ans Fr
325d9919-6d71-4e8f-9b39-0835e40fc7c0,„Atrama”
325d9919-6d71-4e8f-9b39-0835e40fc7c0,no LT
325d9919-6d71-4e8f-9b39-0835e40fc7c0,„Step Ltd. Sti”
325d9919-6d71-4e8f-9b39-0835e40fc7c0,TR
325d9919-6d71-4e8f-9b39-0835e40fc7c0,„Irene”
325d9919-6d71-4e8f-9b39-0835e40fc7c0,Dąbrówka Czarna
325d9919-6d71-4e8f-9b39-0835e40fc7c0,tako Worthington Industries
325d9919-6d71-4e8f-9b39-0835e40fc7c0,Ostrava CZ
326e2f86-806a-48a1-8ebf-664706670bd5,Europej
326e2f86-806a-48a1-8ebf-664706670bd5,ską Agencją Kosmiczną
32725bf2-b55a-4852-8299-3205d10ba9ae,Delegatura
32725bf2-b55a-4852-8299-3205d10ba9ae,Op
32725bf2-b55a-4852-8299-3205d10ba9ae,Sej
328dbb66-c83b-443c-bf1e-2d5e7a59ab94,Komis
3328ea44-0972-4873-9f73-4edd4189f625,europa
335dc9d8-7c2e-4cf5-a7af-5693a489d5c5,Uniwersytetem im. Fedkowicza
336301cd-abac-4132-adac-3f2a1062853c,European Academy of Allergy and Clinical Immunology
336301cd-abac-4132-adac-3f2a1062853c,EAACI
3363c65c-4127-4c54-be08-975ef28ac496,Zarząd
3376d9f2-879a-44c6-a923-ce4e931f0587,Laboratorium Dziejów Kultury Materialnej
33b14660-8f9b-4c34-8f66-c5bbd9f9a562,D
33b14660-8f9b-4c34-8f66-c5bbd9f9a562,W
33e7cac5-f6ae-47a4-aef9-ac706cd834c9,European Union
340c70ef-4775-4070-b089-b04005c6047e,Zwią
340c70ef-4775-4070-b089-b04005c6047e,zek Pracodawców Branży Internetowej IAB Polska
340c70ef-4775-4070-b089-b04005c6047e,Sektorowa Rada do spraw
340c70ef-4775-4070-b089-b04005c6047e,Kompeten
340c70ef-4775-4070-b089-b04005c6047e,Sektora Komunikacji Marketingowej
340c70ef-4775-4070-b089-b04005c6047e,Sektorowej Rady ds
340c70ef-4775-4070-b089-b04005c6047e,a Komunikacji Marketing
340c70ef-4775-4070-b089-b04005c6047e,Sektorowych Rad
340c70ef-4775-4070-b089-b04005c6047e,Inter
340c70ef-4775-4070-b089-b04005c6047e,active Advertising Bureau
348e1bb2-7e77-435e-b995-608d9e338eb0,Podmiotu
3491543f-f450-4a2a-a3ae-9fd27f3b2d3e,Wołońcie
350a98f5-cc13-4c5d-b38d-696244590cc1,Minister
355a1ec9-e722-45f2-a17c-031b61a83edf,Praw Obywatelskich
357375da-aa84-4cc9-b1ba-36b80e5eca47,Join
357375da-aa84-4cc9-b1ba-36b80e5eca47,t Programming Initiative for Healthy and Productive Seas and Oceans
357cd79e-2bb6-43dd-a48b-3eed750ce1f0,Uniwersytecie Przyrodniczym
357cd79e-2bb6-43dd-a48b-3eed750ce1f0,Dyrektor
357cd79e-2bb6-43dd-a48b-3eed750ce1f0,General
357cecd2-83f0-4af2-9482-4c4141897cf7,Parlamentu Europejskiego i Rady
357cecd2-83f0-4af2-9482-4c4141897cf7,Grupę roboczą Zielona Stocznia
357cecd2-83f0-4af2-9482-4c4141897cf7,ski
357cecd2-83f0-4af2-9482-4c4141897cf7,Zakład Recyklingu Statków Sp. z o.o
357cecd2-83f0-4af2-9482-4c4141897cf7,Centrum diagnostycznego materiałów
35a6dd77-bacb-4ebb-975b-a80207e5d680,Samorządu terytorialnego
35d125d1-295d-4dfc-af8c-78f0a7d8b7a9,Sz
35d125d1-295d-4dfc-af8c-78f0a7d8b7a9,tab Generalny Wojska Polskiego
35d7aab1-c688-44d7-8c8b-ef09e820dae7,S
35d7aab1-c688-44d7-8c8b-ef09e820dae7,ę Ekonomiczną Polska
35f4cb73-6622-461e-832d-fab9102e1dfa,kon
35f4cb73-6622-461e-832d-fab9102e1dfa,cjum
35f4cb73-6622-461e-832d-fab9102e1dfa,Wydziale Chemii
36f0dc34-bda2-4a27-a3f0-090d32caea40,opengranary.com
36feef70-7908-49a0-8bd9-3f6485fc1a04,Puremat Technologies sp. z o. o.
36feef70-7908-49a0-8bd9-3f6485fc1a04,NanoTechIP sp. z. o. o.
36feef70-7908-49a0-8bd9-3f6485fc1a04,NanoTechIP
371640f6-3a9e-42d9-840b-f45910fbf6bd,United Nations University Operating Unit on Policy-Driven Electronic Governance
371640f6-3a9e-42d9-840b-f45910fbf6bd,Organiza
371640f6-3a9e-42d9-840b-f45910fbf6bd,cji Narodów Zjednoczonych
371640f6-3a9e-42d9-840b-f45910fbf6bd,X
371640f6-3a9e-42d9-840b-f45910fbf6bd,Irlandzki
371640f6-3a9e-42d9-840b-f45910fbf6bd,Health Information and Quality Authority
371eec7b-17d4-4ae7-b345-c709b5751b3c,Books
371eec7b-17d4-4ae7-b345-c709b5751b3c,Uni
371eec7b-17d4-4ae7-b345-c709b5751b3c,The History Files
371eec7b-17d4-4ae7-b345-c709b5751b3c,files
372e8e92-8424-48ef-a156-ff017e6252f4,Bi
372e8e92-8424-48ef-a156-ff017e6252f4,uro Poszukiwań i Identyfikacji
3736099f-b155-4e2a-8601-fbf8c2663433,Gazecie Wyborczej
3736099f-b155-4e2a-8601-fbf8c2663433,„
3736099f-b155-4e2a-8601-fbf8c2663433,Liberte
3736099f-b155-4e2a-8601-fbf8c2663433,Krytyce Politycznej
3736099f-b155-4e2a-8601-fbf8c2663433,Nowej Konfederacji
3736099f-b155-4e2a-8601-fbf8c2663433,Trybunie
3736099f-b155-4e2a-8601-fbf8c2663433,“
3736099f-b155-4e2a-8601-fbf8c2663433,Więzi
3736099f-b155-4e2a-8601-fbf8c2663433,Tygodnikowi Powszechnemu
3736099f-b155-4e2a-8601-fbf8c2663433,Polityce
3736099f-b155-4e2a-8601-fbf8c2663433,2 Programie Polskiego Radia
3736099f-b155-4e2a-8601-fbf8c2663433,Le
3736099f-b155-4e2a-8601-fbf8c2663433,wic
3736099f-b155-4e2a-8601-fbf8c2663433,a
3736099f-b155-4e2a-8601-fbf8c2663433,imm
3795b1c3-a8d3-4a44-8f08-a8022944d1ea,S
3795b1c3-a8d3-4a44-8f08-a8022944d1ea,Polityka
37ecbb72-0420-4f81-bb49-dd0be42b75b0,NSZZ
37ecbb72-0420-4f81-bb49-dd0be42b75b0,Solidarność
37ecbb72-0420-4f81-bb49-dd0be42b75b0,Lonely Planet
37f55ede-51da-405a-a4f3-34ea7badd1a6,Shell
37f55ede-51da-405a-a4f3-34ea7badd1a6,Zespołu do
380312ad-dd3c-4bfe-8a78-40c033a9d011,Waste Klaster
381499ec-2752-41e0-b4da-30e56648718a,F
381499ec-2752-41e0-b4da-30e56648718a,LCLS
38292004-779b-4948-8250-5e9abfb7c0b5,Wydziale Biologii
382b7415-17d0-4676-923c-7d3b921d4b08,Centrum Telemonitroingu
382b7415-17d0-4676-923c-7d3b921d4b08,Kardio
382b7415-17d0-4676-923c-7d3b921d4b08,Med
384d2176-1f41-422a-856b-e24605babf07,enumi
385a7b46-56ce-4d28-ac95-3b02a42739c0,Komisji ds. Przeciwdziałania przestępczości ubezpieczeniowej
38611ff6-a144-45a0-a63a-ee088ce454ae,Grupa CZH S.A
387c8cd6-c387-4120-ad57-473e73a14fe2,Agencja UE
387c8cd6-c387-4120-ad57-473e73a14fe2,ji
3886a6d0-d6db-4c44-8ebd-85c4e11955e7,IChF PAN
38b8e156-be32-4a13-8494-f8f044a560b6,In
38b8e156-be32-4a13-8494-f8f044a560b6,stytucie Informatyki UWr
38dbfefc-5ee5-452a-85cc-c245e27a47b9,IITD
38dfb638-9e29-4e68-ac46-f6e44d1cb6b9,to
38dfb638-9e29-4e68-ac46-f6e44d1cb6b9,yotam
38dfb638-9e29-4e68-ac46-f6e44d1cb6b9,Grup
38dfb638-9e29-4e68-ac46-f6e44d1cb6b9,Cygan
3943babd-f1a5-40c7-bd03-a2c23b046bf6,Narodowej Akademii Sztuki Ukrainy
3955d193-6384-4d7c-a41e-1cea13ff3a27,Żeglugi Śródlądowej
3955d193-6384-4d7c-a41e-1cea13ff3a27,Urzęd
3955d193-6384-4d7c-a41e-1cea13ff3a27,Morskich
3962fd08-fafc-438c-9a92-66ff72a3ab0b,Wydawnictwo „Jedność
397b9ff1-c07f-4255-b7cf-0dfb3361d03f,D
397b9ff1-c07f-4255-b7cf-0dfb3361d03f,Geotermia
397b9ff1-c07f-4255-b7cf-0dfb3361d03f,szczonów
398d0f6d-e720-4f1a-8f48-c046d06f5307,Rady Miasta Białego
398d0f6d-e720-4f1a-8f48-c046d06f5307,ku
398d0f6d-e720-4f1a-8f48-c046d06f5307,Kościele Ewangelicko-Augsburskim
399d89e6-7ded-44f7-9018-9fa054e0580f,Zoom
399d89e6-7ded-44f7-9018-9fa054e0580f,Utopian Studies Society
399d89e6-7ded-44f7-9018-9fa054e0580f,H. G. Wells
399d89e6-7ded-44f7-9018-9fa054e0580f,Interdisciplinary Research Team on Cultural Areas
3a2ca19c-bc21-453b-bace-cac3629c9848,Collegium Maius
3a323c6a-9c97-4c94-9bbd-81d32b1357f3,u Ubezpieczeń Społecznych
3a323c6a-9c97-4c94-9bbd-81d32b1357f3,J
3a323c6a-9c97-4c94-9bbd-81d32b1357f3,O
3a39a742-31c3-4cbb-9488-c1c80b88b4d2,Artur Küpper & GmbH Co. KG
3a39a742-31c3-4cbb-9488-c1c80b88b4d2,Reg
3a39a742-31c3-4cbb-9488-c1c80b88b4d2,ionalna Rada Laponii
3a39a742-31c3-4cbb-9488-c1c80b88b4d2,In
3a39a742-31c3-4cbb-9488-c1c80b88b4d2,sty
3a39a742-31c3-4cbb-9488-c1c80b88b4d2,tut Konkurencyjności Biznesu Kastylii i Leon
3a65b008-cdc9-4fc7-b328-9be68923e40a,CINDER
3a6a0f45-cbd2-47d3-a6f8-2f597f0aa278,Szkoła Polska im. Bohaterów
3a6a0f45-cbd2-47d3-a6f8-2f597f0aa278,Ambasadzie RP
3a6a0f45-cbd2-47d3-a6f8-2f597f0aa278,Szkoła Polska
3a6a0f45-cbd2-47d3-a6f8-2f597f0aa278,Konsulat Rzeczpospolitej
3a6a0f45-cbd2-47d3-a6f8-2f597f0aa278,Wydziale Konsularnym
3a9d0f51-1d56-4d64-ab86-7bd84230eb9c,BM
3a9d0f51-1d56-4d64-ab86-7bd84230eb9c,SWIM
3a9d0f51-1d56-4d64-ab86-7bd84230eb9c,Urzęd
3a9d0f51-1d56-4d64-ab86-7bd84230eb9c,Morskimi
3a9d0f51-1d56-4d64-ab86-7bd84230eb9c,Wojewódzki
3a9d0f51-1d56-4d64-ab86-7bd84230eb9c,Centrami Zarządzania Kryzysowego
3a9d0f51-1d56-4d64-ab86-7bd84230eb9c,IBŻ
3afdc817-273b-40b7-8292-f2751d64f6b3,ES-SO
3afdc817-273b-40b7-8292-f2751d64f6b3,Z
3afdc817-273b-40b7-8292-f2751d64f6b3,uro SCIEX
3afdc817-273b-40b7-8292-f2751d64f6b3,FR
3afdc817-273b-40b7-8292-f2751d64f6b3,MOs
3b1fe4c5-92e7-4a34-9522-89c60826ccf3,Lawendowy Nantes
3b3cbf41-7b91-464a-b4e9-ef72e06d5df4,U
3b3cbf41-7b91-464a-b4e9-ef72e06d5df4,rząd Patentowy RP
3b3cbf41-7b91-464a-b4e9-ef72e06d5df4,T
3b3cbf41-7b91-464a-b4e9-ef72e06d5df4,rybunał Sprawiedliwości Unii Europejskiej
3b3cbf41-7b91-464a-b4e9-ef72e06d5df4,S
3b3cbf41-7b91-464a-b4e9-ef72e06d5df4,ąd Najwyższy
3b3cbf41-7b91-464a-b4e9-ef72e06d5df4,K
3b3cbf41-7b91-464a-b4e9-ef72e06d5df4,rajowa Izba Gospodarcza-Przemysł Rozlewniczy
3b6f82c8-9a02-411b-9ec9-1b54e97fefb9,Bi
3b6f82c8-9a02-411b-9ec9-1b54e97fefb9,uro Inżynierskie IVW Polska Sp. z o.o.
3b6f82c8-9a02-411b-9ec9-1b54e97fefb9,Krajową Izbę Gospodarki Odpada
3c3a8bc3-b27d-4579-86ad-ff888c11ad77,Akademii Pomorskiej
3c3a8bc3-b27d-4579-86ad-ff888c11ad77,S
3c3a8bc3-b27d-4579-86ad-ff888c11ad77,jo
3c3a8bc3-b27d-4579-86ad-ff888c11ad77,wistyka
3c3c0be9-eb44-4cf5-8486-25cb7af95d66,Tha
3c3c0be9-eb44-4cf5-8486-25cb7af95d66,les Alenia Space
3c72289b-772d-4a91-8d21-c1b7feb01ad7,Powiatow
3c72289b-772d-4a91-8d21-c1b7feb01ad7,Urzędy Pracy
3c72289b-772d-4a91-8d21-c1b7feb01ad7,Doskonalenia Zawodowego
3c72289b-772d-4a91-8d21-c1b7feb01ad7,S
3c72289b-772d-4a91-8d21-c1b7feb01ad7,YNTRA Vlaanderen
3c79e25b-f72a-49d1-8c29-e3314fea1b3f,ASS
3c79e25b-f72a-49d1-8c29-e3314fea1b3f,TICAS
3c79e25b-f72a-49d1-8c29-e3314fea1b3f,TIC
3c79e25b-f72a-49d1-8c29-e3314fea1b3f,Departament Nauki
3c951f5c-4319-4ae7-87ae-8ec5d70c2b1c,in
3cc6e533-44fb-4c06-939d-abcc1e12fd87,„
3cc6e533-44fb-4c06-939d-abcc1e12fd87,European HealthTech Innovation Center
3cc6e533-44fb-4c06-939d-abcc1e12fd87,Polsko-Amerykańska Klinika Chorób Serca
3ce1cd75-f118-4f6d-8fd5-6840073b56c4,Res Publica Nowa
3ce1cd75-f118-4f6d-8fd5-6840073b56c4,Res Publiki
3ce1cd75-f118-4f6d-8fd5-6840073b56c4,Instytut Nauk o Człowieku
3ce1cd75-f118-4f6d-8fd5-6840073b56c4,Uniwersy
3d15214e-db4f-4ca2-a5ce-95654b13f2c4,Archiwum Państwowe
3d15214e-db4f-4ca2-a5ce-95654b13f2c4,Austria
3d15214e-db4f-4ca2-a5ce-95654b13f2c4,cki
3d15214e-db4f-4ca2-a5ce-95654b13f2c4,e Forum Kultury
3d15214e-db4f-4ca2-a5ce-95654b13f2c4,Brama Grodzka
3d15214e-db4f-4ca2-a5ce-95654b13f2c4,Muzeum Galicja
3d490fe7-1e9a-4200-8f48-3d59edcaa0bf,P
3d490fe7-1e9a-4200-8f48-3d59edcaa0bf,rzeglądzie Politycznym
3d490fe7-1e9a-4200-8f48-3d59edcaa0bf,Zarząd
3d490fe7-1e9a-4200-8f48-3d59edcaa0bf,Towarzystwa Polsko-Niemieckiego
3d490fe7-1e9a-4200-8f48-3d59edcaa0bf,Deutsch-Polnische
3d8328ef-91cd-4ab2-97ab-67de3dd56773,Przedsiębiorstwem KWS Lochow Polska Sp. z o. o.
3da55da9-dd74-483e-88e6-9f79fc215e05,Uniwersyteckiego Szpitala Klinicznego
3da55da9-dd74-483e-88e6-9f79fc215e05,"Kliniki Onkologii, Hematologii i Transplantologii Pediatrycznej"
3da55da9-dd74-483e-88e6-9f79fc215e05,II Katedry Pediatrii
3da55da9-dd74-483e-88e6-9f79fc215e05,Oddziału Anestezjologii i Intensywnej Terapii Pulmonologicznej
3da55da9-dd74-483e-88e6-9f79fc215e05,Krakowskiego Szpitala Specjalistycznego im. Jana
3dc1478f-c4dd-4d15-a29b-bf97a930f9e9,Uniwersytetu Warmińsko-Mazurskiego
3dc1478f-c4dd-4d15-a29b-bf97a930f9e9,Katerę Onkologii
3dccd9ea-4839-4ea1-a7db-88d649f0677b,Muzeum Sztuki Nowoczesnej
3dccd9ea-4839-4ea1-a7db-88d649f0677b,Instytut Filozofii i Socjologii PAN
3dccd9ea-4839-4ea1-a7db-88d649f0677b,Muzeum Plakatu
3e0a742f-fdfd-4a33-9f6f-d2c548169b6f,CUP
3e0a742f-fdfd-4a33-9f6f-d2c548169b6f,In
3e0a742f-fdfd-4a33-9f6f-d2c548169b6f,tucie
3e33cfba-5d54-4c8b-b4d3-c08c77335d48,uksw.edu
3e33cfba-5d54-4c8b-b4d3-c08c77335d48,w
3ec81abf-c4cd-42b9-8c26-9a14174d3ee2,Composites Today
3ec81abf-c4cd-42b9-8c26-9a14174d3ee2,Technicznego
3eece28c-b033-4076-a4e6-3cacf1df9592,Akademii im. Jakuba z Parady
3eece28c-b033-4076-a4e6-3cacf1df9592,Radiu Zachód
3f336ae5-404a-4314-b824-30663f9d7b4d,Polski
3f336ae5-404a-4314-b824-30663f9d7b4d,e Stowarzyszenie Montessori
3f336ae5-404a-4314-b824-30663f9d7b4d,DBB
3f89abba-ed4e-4acb-81ce-2cb827ddf732,Szkół Matematyki Poglądowej
3faf2403-f6cf-48f6-9449-ce07803d9f53,Fundacja Linum na
4000a2af-26fe-4ef5-8970-6d0198798af0,u Spawalnictwa
4030fbbb-4e63-408f-9357-7118d1bf072b,Akademi
4030fbbb-4e63-408f-9357-7118d1bf072b,i Muzycznej w Krakowie
4030fbbb-4e63-408f-9357-7118d1bf072b,i Muzycznej w
4030fbbb-4e63-408f-9357-7118d1bf072b,owi
4030fbbb-4e63-408f-9357-7118d1bf072b,i Muzycznej
4030fbbb-4e63-408f-9357-7118d1bf072b,Uniwersytetu Muzycznego Fryderyka Chopina
411322d3-4093-4ad9-92de-f5b435c4fba1,MedTube
411322d3-4093-4ad9-92de-f5b435c4fba1,medtube
411322d3-4093-4ad9-92de-f5b435c4fba1,WebSurg
411322d3-4093-4ad9-92de-f5b435c4fba1,surg
411322d3-4093-4ad9-92de-f5b435c4fba1,Ministra Zdrowia
411322d3-4093-4ad9-92de-f5b435c4fba1,Autorów
41155b40-7c53-49da-8f0f-5c3e7a6efb37,CORINE Land Cover
41155b40-7c53-49da-8f0f-5c3e7a6efb37,C
4149fe89-cf44-4bb6-8de3-8dcf4cc7c499,Organizacji Pozarządowych Działających na Rzecz Osób
416e027a-6f05-4cc3-a66e-f0d5907afc78,D
416e027a-6f05-4cc3-a66e-f0d5907afc78,W
416e027a-6f05-4cc3-a66e-f0d5907afc78,Z
416e027a-6f05-4cc3-a66e-f0d5907afc78,wiązek Miast Polskich
419cc077-524a-4ce0-8fd1-17f5079b6a96,Komendy Powiatowej Policji
419cc077-524a-4ce0-8fd1-17f5079b6a96,Komend Policji
419cc077-524a-4ce0-8fd1-17f5079b6a96,CBŚP Zarząd
41f78b91-fed7-4940-b3a7-9c0a7179985c,Collegium Medicum UJK
42069e25-6dea-4e48-8e6f-badb6ee3bfb1,Wo
42601d33-e841-48a0-9dc1-f94b407880c0,Emerline sp. z o
4261a889-1c23-4133-b072-9e464484bc82,S
42b9e4ae-5706-4f97-8115-06d002f7c3f9,Google Scholar
42b9e4ae-5706-4f97-8115-06d002f7c3f9,Small Wars Journal
42c24087-f685-4558-8db4-f254d8dc5d8c,u Technologii Polimerów WTiICh UTP
42c24087-f685-4558-8db4-f254d8dc5d8c,Zakład Technologii Polimerów i Powłok Ochronnych WTiICh
42c2b16d-cf24-465e-af50-d3a73baa9f73,ack.edu
42c2b16d-cf24-465e-af50-d3a73baa9f73,nepl.edu
42c2b16d-cf24-465e-af50-d3a73baa9f73,ukw
42c2b16d-cf24-465e-af50-d3a73baa9f73,Vilniaus lopselis-darzelis Gintarelis in Vilnius
42c2b16d-cf24-465e-af50-d3a73baa9f73,Šv. Juozapo mokyklos
42c2b16d-cf24-465e-af50-d3a73baa9f73,Pašilaičių bendruomenės darželio vadov
42c50e52-62e2-40e4-9cfc-f377ee064362,Koordynatorką ds. Dostępności
42ce37cb-b46b-4f59-9d89-a0d895aeefd3,radiokrakow.pl
42ce37cb-b46b-4f59-9d89-a0d895aeefd3,uj
42ce37cb-b46b-4f59-9d89-a0d895aeefd3,II Liceum Ogólnoszktałcącym
43009a39-244b-4abf-bc16-0b994f5bb0b0,warzy
431e687d-c3c2-4eaa-a848-7ca3c665a5c3,NPR
431ea001-77ef-44fc-ba36-f3204e708cd0,MOLAB
431ea001-77ef-44fc-ba36-f3204e708cd0,e-rihs
431ea001-77ef-44fc-ba36-f3204e708cd0,D
431ea001-77ef-44fc-ba36-f3204e708cd0,W
4358a161-8b5a-443d-9fa7-02cfb7165f59,Województw
4373124c-029e-4f5b-a014-294fd11ed9f8,Szpitalu Marynarki Wojennej
4376f8d7-1da9-4273-a9e5-bba86bb7f80e,Frontiers in Genetics
4376f8d7-1da9-4273-a9e5-bba86bb7f80e,J. Cellular Biochemistry
4376f8d7-1da9-4273-a9e5-bba86bb7f80e,Frontiers in Genet
4376f8d7-1da9-4273-a9e5-bba86bb7f80e,Frontiers
4376f8d7-1da9-4273-a9e5-bba86bb7f80e,Bio
4376f8d7-1da9-4273-a9e5-bba86bb7f80e,nol
4376f8d7-1da9-4273-a9e5-bba86bb7f80e,Studies in Logic
4376f8d7-1da9-4273-a9e5-bba86bb7f80e,Grammar and Rhetorics
4376f8d7-1da9-4273-a9e5-bba86bb7f80e,Genes
4376f8d7-1da9-4273-a9e5-bba86bb7f80e,L. Gene Therapy
4376f8d7-1da9-4273-a9e5-bba86bb7f80e,Frontiers Genet.
4376f8d7-1da9-4273-a9e5-bba86bb7f80e,J. of Psychiatric Research
438c08dc-cf83-4d77-afd1-4f6cadeb4dfe,Wr
438c08dc-cf83-4d77-afd1-4f6cadeb4dfe,PWr.
43f76962-c30f-4c48-9106-9b9038882cd4,U
440800da-229d-43c3-bb19-c05e9adaa99d,Polskie Kadry Sp. z o.o
440800da-229d-43c3-bb19-c05e9adaa99d,IP PAN
441a0f81-5b79-4373-8609-4727e922441c,M
441a0f81-5b79-4373-8609-4727e922441c,KO
443290da-d1bd-4e88-8e09-266e0cf3f57a,F
443290da-d1bd-4e88-8e09-266e0cf3f57a,luence
4443bdd1-801d-4764-b0c6-49e46e96760f,Industry
44ab7eaf-c58e-4001-9e4f-28c842f0c29c,z
44b5a482-cf75-4755-9a4b-caf6dc6e72d8,Główne
44b5a482-cf75-4755-9a4b-caf6dc6e72d8,Bi
44f7c18e-eaf6-48e4-aae3-d258acd63504,In
44f7c18e-eaf6-48e4-aae3-d258acd63504,stytucie Astronomii Uniwersytetu Zielonogórskiego
453bba2d-47af-46d1-b5a4-2e66dd769fe4,DE
453bba2d-47af-46d1-b5a4-2e66dd769fe4,COR
453bba2d-47af-46d1-b5a4-2e66dd769fe4,Nauk
453bba2d-47af-46d1-b5a4-2e66dd769fe4,Szkolnictwa Wyższego
453d19ab-4606-4812-8981-d65dde39845d,Intermag s. z o.o
455ca5c8-1642-4f58-b19b-ec65c4233505,Івано-Франківська
455ca5c8-1642-4f58-b19b-ec65c4233505,«3-Студія
455ca5c8-1642-4f58-b19b-ec65c4233505,Stowarzyszenia Krajoznawców Ukrainy
4574a136-18c3-4d12-b2b4-976fe0b06127,Konwencję Berneńską
4574a136-18c3-4d12-b2b4-976fe0b06127,Rady Zarządzania populacją wilka i niedźwiedzia
4577a3ef-dacb-4920-a2cb-586615696b11,Z
4577a3ef-dacb-4920-a2cb-586615696b11,Uniwer. Pontificia Salesiana
4577a3ef-dacb-4920-a2cb-586615696b11,Uniwersytecie Papieskim Jana Pawła II
4577a3ef-dacb-4920-a2cb-586615696b11,Uniwer. Zielo
4577a3ef-dacb-4920-a2cb-586615696b11,Wydziale Nauk o Zdrowiu Uniwer. Medycznego
4577a3ef-dacb-4920-a2cb-586615696b11,Warszawskim Uniwer. Medycznym
4577a3ef-dacb-4920-a2cb-586615696b11,Uniwer. Mikołaja Kopernika
4577a3ef-dacb-4920-a2cb-586615696b11,Hospic
45fe0112-61fd-46b5-a004-8bc7b7487637,Komis
45fe0112-61fd-46b5-a004-8bc7b7487637,ds.
45fe0112-61fd-46b5-a004-8bc7b7487637,unesco
45fe0112-61fd-46b5-a004-8bc7b7487637,unesco.pl
45fe0112-61fd-46b5-a004-8bc7b7487637,Instytut Kształcenia Nauczycieli WE
45fe0112-61fd-46b5-a004-8bc7b7487637,Uni
45fe0112-61fd-46b5-a004-8bc7b7487637,Centrum Interdyscyplinarnych Studiów o Polsce
45fe0112-61fd-46b5-a004-8bc7b7487637,europa
45fe0112-61fd-46b5-a004-8bc7b7487637,uni
4636b7d9-ce94-47db-92d7-5df51e15d04c,B+
4667d480-9e0e-4198-9921-3c895dd9c9aa,Markets and Markets
4667d480-9e0e-4198-9921-3c895dd9c9aa,orafol
4667d480-9e0e-4198-9921-3c895dd9c9aa,com
4677235b-6ffe-4138-a9eb-cfad041318cf,Acta Chiropterol.
4677235b-6ffe-4138-a9eb-cfad041318cf,Central Europ. J. Biol.
46a90e1b-ed7f-47cc-9f04-ee20024d561f,IQPharma Clinical Trials Assistant
46a90e1b-ed7f-47cc-9f04-ee20024d561f,IVSolution
46a90e1b-ed7f-47cc-9f04-ee20024d561f,IQPharma
46a90e1b-ed7f-47cc-9f04-ee20024d561f,NUTPro
46b87b5c-4675-4364-8a5b-fa94d46dbd99,MarketWatch
46b87b5c-4675-4364-8a5b-fa94d46dbd99,Katedrze Technologii Postaci Leku i Biofarmacji
46b87b5c-4675-4364-8a5b-fa94d46dbd99,UJ CM
46cf4cc8-56fd-40d1-91e8-31e9280f37b3,Lodzi
