ICS_ID,ORG_Entity
4c4350a4-a90e-4c39-b926-ee9eb052d47b,OZE
4c4350a4-a90e-4c39-b926-ee9eb052d47b,Katedry Zoologii UPP
4c4350a4-a90e-4c39-b926-ee9eb052d47b,Rada Ministrów
4c4350a4-a90e-4c39-b926-ee9eb052d47b,ENINA
4c4350a4-a90e-4c39-b926-ee9eb052d47b,Katedry Zoologii
4c4350a4-a90e-4c39-b926-ee9eb052d47b,Unii Europejskiej
4c8434d7-c6c4-45f3-a20e-173279a94a4e,University of Southern California
4cad5398-8851-46e8-a2c9-62b4742ae0dc,Instytutu Slawistyki PAN
4cf9a708-d25b-44ca-9d71-c7699bdfb2f5,KA
4cf9a708-d25b-44ca-9d71-c7699bdfb2f5,Green Business Norway
4cf9a708-d25b-44ca-9d71-c7699bdfb2f5,Instytut na Rzecz Zrównoważonego Rozwoju
4cf9a708-d25b-44ca-9d71-c7699bdfb2f5,Europejskie Forum Odpowiedzialności Ekologicznej
4cf9a708-d25b-44ca-9d71-c7699bdfb2f5,EFOE
4d2445f4-df54-46d4-a9d1-efa536140053,Komisji Bioetycznej
4d2afe42-fb1d-412b-b2c9-3f03be798dff,WST
4d5d0085-3b63-4ca7-a608-e9e37c0aa995,Centrum Kopernika Badań Interdyscyplinarnych
4d7c8201-7780-4aa7-8f3e-becba34af793,Wydawnictwo Naukowe PWN
4d7c8201-7780-4aa7-8f3e-becba34af793,EDN
4daaf82f-2258-48ed-a223-edad3326b8d4,NCBJ
4dcc8f40-3c1f-46dd-86a3-ac70078ec79f,Bergens Tidende
4dcc8f40-3c1f-46dd-86a3-ac70078ec79f,Wataha.no
4dcc8f40-3c1f-46dd-86a3-ac70078ec79f,Norweskiej Akademii Nauk
4dcc8f40-3c1f-46dd-86a3-ac70078ec79f,Forskning.no
4de2ab82-a769-4bf4-8bc9-7ebbdb5305bc,Wawrzaszek Inżynieria Samochodów Specjalnych
4de2ab82-a769-4bf4-8bc9-7ebbdb5305bc,Ruberg AB
4de2ab82-a769-4bf4-8bc9-7ebbdb5305bc,WISS Czech
4de2ab82-a769-4bf4-8bc9-7ebbdb5305bc,ONZ
4de2ab82-a769-4bf4-8bc9-7ebbdb5305bc,Katedrę Silników Spalinowych i Pojazdów
4de2ab82-a769-4bf4-8bc9-7ebbdb5305bc,WISS Thoma
4de2ab82-a769-4bf4-8bc9-7ebbdb5305bc,Unii Europejskiej
4de2ab82-a769-4bf4-8bc9-7ebbdb5305bc,GRUPY WISS
4de439d4-c3a8-45e9-9c73-d179539a4f50,UP Lublin
4de439d4-c3a8-45e9-9c73-d179539a4f50,RZHOiK
4de439d4-c3a8-45e9-9c73-d179539a4f50,UP
4dea4208-339b-4418-8112-8f780dae6aef,Uniwersytetu Wrocławskiego
4dea4208-339b-4418-8112-8f780dae6aef,Bibliotece Pedagogicznej
4dea4208-339b-4418-8112-8f780dae6aef,Zakładu Paleozoologii Uniwersytetu Wrocławskiego
4e16887d-e9aa-46ca-b4b9-0cc2b1203308,Radami Pedagogicznymi
4e16887d-e9aa-46ca-b4b9-0cc2b1203308,Zespołami Wychowawczymi Szkół Gimnazjalnych
4e1b4664-ebd9-4c5f-b9be-ba684f6bc5a3,ODR
4e1b4664-ebd9-4c5f-b9be-ba684f6bc5a3,UE
4e1b4664-ebd9-4c5f-b9be-ba684f6bc5a3,Uniwersytetu Rolniczego w Krakowie
4e1b4664-ebd9-4c5f-b9be-ba684f6bc5a3,Ministerstwo Rolnictwa i Rozwoju Wsi
4e5c8c2c-637c-41f3-af2d-2b9975de9ec2,Galeria Sztuki Współczesnej Bunkier Sztuki
4e5c8c2c-637c-41f3-af2d-2b9975de9ec2,Fokus Grupa
4e5c8c2c-637c-41f3-af2d-2b9975de9ec2,UP
4e9b9886-9079-45bb-b115-c39c093f8094,Sił Zbrojnych RP
4e9b9886-9079-45bb-b115-c39c093f8094,Centrum Doktryn i Szkolenia Sił Zbrojnych
4e9b9886-9079-45bb-b115-c39c093f8094,Dowództwach Strategicznych NATO
4e9b9886-9079-45bb-b115-c39c093f8094,UMK
4e9b9886-9079-45bb-b115-c39c093f8094,Sztab Generalny Wojska Polskiego
4e9b9886-9079-45bb-b115-c39c093f8094,Wojskiem
4ea239dc-1ab7-4d64-8955-f76ecbb2842a,IWP
4ea239dc-1ab7-4d64-8955-f76ecbb2842a,Instytutu Wzornictwa Przemysłowego
4ea2df38-e5d6-4637-872f-bf317d6185a1,UNEP
4ea2df38-e5d6-4637-872f-bf317d6185a1,Organizacji Narodów Zjednoczonych
4ea2df38-e5d6-4637-872f-bf317d6185a1,ZT UM
4eb0e74a-70e5-4d45-83c6-395cdb2af049,Polskiego Instytutu Dziedzictwa Kulturowego
4ecc0d57-9427-42c7-99ac-99a842694ea0,OBM
4ecc0d57-9427-42c7-99ac-99a842694ea0,OBM UW
4f0872dc-2957-43d2-9b90-aa056b808eaf,ENERGA SA
4f0872dc-2957-43d2-9b90-aa056b808eaf,IMP PAN
4f10b72a-a546-4445-9ecd-1ae7d9cbdab3,UE
4f3b7d03-ed72-4539-8eba-6d8712426f1b,GDG
4f3b7d03-ed72-4539-8eba-6d8712426f1b,Parlamentu Europejskiego
4f3b7d03-ed72-4539-8eba-6d8712426f1b,WHO
4f3b7d03-ed72-4539-8eba-6d8712426f1b,UE
4f3b7d03-ed72-4539-8eba-6d8712426f1b,Komisji Europejskiej
4f3b7d03-ed72-4539-8eba-6d8712426f1b,Rady
4f8f99b6-0d4e-409a-b1a3-6e4a4bd2e4dd,BCM
4f8f99b6-0d4e-409a-b1a3-6e4a4bd2e4dd,American Journal of Human Genetics
4f8f99b6-0d4e-409a-b1a3-6e4a4bd2e4dd,Baylor College of Medicine
4f8f99b6-0d4e-409a-b1a3-6e4a4bd2e4dd,Agilent Technologies
4f8f99b6-0d4e-409a-b1a3-6e4a4bd2e4dd,Instytut Matki i Dziecka
4f8f99b6-0d4e-409a-b1a3-6e4a4bd2e4dd,PW
4f8f99b6-0d4e-409a-b1a3-6e4a4bd2e4dd,Nucleic Acid Research
4f96ab96-accb-4aea-9fe3-47c62e4305c5,Humboldt Universität
4f96ab96-accb-4aea-9fe3-47c62e4305c5,Zentralbibliothek Zürich
4f96ab96-accb-4aea-9fe3-47c62e4305c5,University of Oxford
4f96ab96-accb-4aea-9fe3-47c62e4305c5,British Library
4f96ab96-accb-4aea-9fe3-47c62e4305c5,SOAS University of London
4fcbb7eb-0242-4358-95f8-ba856c28a52a,BPN
4fcbb7eb-0242-4358-95f8-ba856c28a52a,Uniwersytetu Jagiellońskiego
4fcbb7eb-0242-4358-95f8-ba856c28a52a,PNBS
500055df-a4c3-41b5-a777-54edd51ff8ba,Departamentu Transportu USA
500055df-a4c3-41b5-a777-54edd51ff8ba,Sił Powietrznych RP
500055df-a4c3-41b5-a777-54edd51ff8ba,IFPiLM
5025e46e-03de-4fd1-bf03-fdc3a4a10d74,UG
5025e46e-03de-4fd1-bf03-fdc3a4a10d74,ESO
5025e46e-03de-4fd1-bf03-fdc3a4a10d74,OECD
5025e46e-03de-4fd1-bf03-fdc3a4a10d74,SIPOCA
5025e46e-03de-4fd1-bf03-fdc3a4a10d74,KE
5025e46e-03de-4fd1-bf03-fdc3a4a10d74,Komisja Europejska
5027ccc7-6bcb-4e78-a111-87cf2ba7631e,IKŚiO PAN
5039fa20-d85a-4f46-b001-d8e49f450b01,Nevomo
5039fa20-d85a-4f46-b001-d8e49f450b01,DCTDA
5039fa20-d85a-4f46-b001-d8e49f450b01,EMWorks
5039fa20-d85a-4f46-b001-d8e49f450b01,Tata Steel
5039fa20-d85a-4f46-b001-d8e49f450b01,CoMo Consortium
5039fa20-d85a-4f46-b001-d8e49f450b01,Brytyjskiej Partii Pracy
506004c1-8348-4c94-824a-e75bcd67e2fd,PISnSŚ
506004c1-8348-4c94-824a-e75bcd67e2fd,Polskim Instytutem Studiów nad Sztuką Świata
506004c1-8348-4c94-824a-e75bcd67e2fd,CMW
506004c1-8348-4c94-824a-e75bcd67e2fd,Jikihitsu
50b0440a-204a-4d41-93ab-8b8fb7c1bdc8,PREF-BET
50b0440a-204a-4d41-93ab-8b8fb7c1bdc8,Wyroby Betonowe R. Szczepański
50b0440a-204a-4d41-93ab-8b8fb7c1bdc8,Instytutu Inżynierii Lądowej i Transportu
50b0440a-204a-4d41-93ab-8b8fb7c1bdc8,PREF-BET Sp. z o.o.
50b0440a-204a-4d41-93ab-8b8fb7c1bdc8,MARK-BUD Sp. z o.o.
50b0440a-204a-4d41-93ab-8b8fb7c1bdc8,Politechnice Białostockiej
50db34f4-ffaf-4b32-b9df-87dd37a05fe5,Generalną Dyrekcją Służby Więziennej
50db34f4-ffaf-4b32-b9df-87dd37a05fe5,Generalnej Dyrekcji Służby Więziennej
50db34f4-ffaf-4b32-b9df-87dd37a05fe5,UZ
50db34f4-ffaf-4b32-b9df-87dd37a05fe5,Służby Więziennej
50fc30fc-9962-4e68-809a-d6939025cf33,UO
50fc30fc-9962-4e68-809a-d6939025cf33,Polskiego Towarzystwa Socjologicznego
50fc30fc-9962-4e68-809a-d6939025cf33,Pracowni Multilingualism in School and Higher Education
50fc30fc-9962-4e68-809a-d6939025cf33,Fińska Narodowa Agencja badań i rozwoju
50fc30fc-9962-4e68-809a-d6939025cf33,I LO
50fc30fc-9962-4e68-809a-d6939025cf33,FORTHEM
50fc30fc-9962-4e68-809a-d6939025cf33,JYU
510366db-832b-4cbd-a84d-604ba9f77df1,Wydział Anglistyki
511b090b-fecf-4756-9afd-d6d923eac692,Google
511b090b-fecf-4756-9afd-d6d923eac692,DELab UW
511b090b-fecf-4756-9afd-d6d923eac692,M.St. Warszawa
511b090b-fecf-4756-9afd-d6d923eac692,Polskim Funduszem Rozwoju
511b090b-fecf-4756-9afd-d6d923eac692,Miasta Stołecznego Warszawa
511b090b-fecf-4756-9afd-d6d923eac692,Europejskim Bankiem Odbudowy i Rozwoju
511b090b-fecf-4756-9afd-d6d923eac692,Ministerstwem Spraw Zagranicznych
511befbd-5b81-40b2-81f3-8dd910729559,UO
511befbd-5b81-40b2-81f3-8dd910729559,Narodowego Funduszu Zdrowia
511befbd-5b81-40b2-81f3-8dd910729559,KIF
511befbd-5b81-40b2-81f3-8dd910729559,NFZ
511befbd-5b81-40b2-81f3-8dd910729559,AOTMiT
515ca722-2e9f-4041-8773-5770c3cf8f74,Oak Ridge National Laboratory
515ca722-2e9f-4041-8773-5770c3cf8f74,IM
51686757-7aa7-4ef4-a8bb-88fe69c5804a,WSG
51800c66-b400-433c-a838-f17f51346484,EMA
51800c66-b400-433c-a838-f17f51346484,Agencję Żywności i Leków
51800c66-b400-433c-a838-f17f51346484,UMB
51800c66-b400-433c-a838-f17f51346484,Polskiej Grupy Ekspertów HCV
51800c66-b400-433c-a838-f17f51346484,WHO
51800c66-b400-433c-a838-f17f51346484,EASL
51800c66-b400-433c-a838-f17f51346484,Europejską Agencję Leków
51800c66-b400-433c-a838-f17f51346484,FDA
51931c2e-2673-433c-88e0-3693224ac917,TokFM
51931c2e-2673-433c-88e0-3693224ac917,Institute of Development Studies
51931c2e-2673-433c-88e0-3693224ac917,BBC
51a01e6a-c2b2-4dac-b53c-66cbd8f012c7,OBWE
51a01e6a-c2b2-4dac-b53c-66cbd8f012c7,Unii Europejskiej
51a01e6a-c2b2-4dac-b53c-66cbd8f012c7,Japan Society for the Promotion of Science
51dcbd06-6255-4837-9169-3c8e7910b823,OECD
51dcbd06-6255-4837-9169-3c8e7910b823,Narodowego Instytutu Muzealnictwa i Ochrony Zbiorów
51dcbd06-6255-4837-9169-3c8e7910b823,ICOM
51e0acf3-c9d8-4c6f-964b-39864c2c1243,Ministerstwo Obrony Narodowej
51e0acf3-c9d8-4c6f-964b-39864c2c1243,Science Channel
51e0acf3-c9d8-4c6f-964b-39864c2c1243,Sztab Generalny Wojska Polskiego
51e0acf3-c9d8-4c6f-964b-39864c2c1243,DR
51e0acf3-c9d8-4c6f-964b-39864c2c1243,DR2
51e0acf3-c9d8-4c6f-964b-39864c2c1243,Centralną Agencję Wywiadowczą Stanów Zjednoczonych
51e0acf3-c9d8-4c6f-964b-39864c2c1243,National Geographic
521038da-9900-40fa-8981-eaa3847bc5d6,OAUW
521038da-9900-40fa-8981-eaa3847bc5d6,Astronomische Geselschaft
521038da-9900-40fa-8981-eaa3847bc5d6,European Research Council
521038da-9900-40fa-8981-eaa3847bc5d6,Obserwatorium Astronomicznego Uniwersytetu Warszawskiego
5210fbef-858f-4907-b59e-a9ee738160f6,Instytut Zarządzania
5210fbef-858f-4907-b59e-a9ee738160f6,IZ
5210fbef-858f-4907-b59e-a9ee738160f6,Instytutu Zarządzania
5210fbef-858f-4907-b59e-a9ee738160f6,Wojewódzkiej Rady Rynku Pracy
5210fbef-858f-4907-b59e-a9ee738160f6,Podlaskiego Forum Terytorialnego
52373552-9f49-4c46-b7aa-b0413ecb637a,Pharmena Sp. z o.o.
52373552-9f49-4c46-b7aa-b0413ecb637a,Pharmena
52373552-9f49-4c46-b7aa-b0413ecb637a,PŁ
52373552-9f49-4c46-b7aa-b0413ecb637a,Pharmena SA
52373552-9f49-4c46-b7aa-b0413ecb637a,Dermena North America Inc.
52373552-9f49-4c46-b7aa-b0413ecb637a,Politechniki Łódzkiej
52373552-9f49-4c46-b7aa-b0413ecb637a,Komisja Europejska
52373552-9f49-4c46-b7aa-b0413ecb637a,Pharmena North America Inc.
52373552-9f49-4c46-b7aa-b0413ecb637a,Polską Grupę Farmaceutyczną
5237e862-3060-429b-a9a7-45a1994d5daa,VITADIET
5237e862-3060-429b-a9a7-45a1994d5daa,ICHEM
5237e862-3060-429b-a9a7-45a1994d5daa,UŁ
523b3b67-8460-43d0-a001-5f3c62a4bc63,Europejska Agencja Środowiska
523b3b67-8460-43d0-a001-5f3c62a4bc63,Głównym Inspektoratem Ochrony Środowiska
523b3b67-8460-43d0-a001-5f3c62a4bc63,IGIK
523b3b67-8460-43d0-a001-5f3c62a4bc63,UE
523b3b67-8460-43d0-a001-5f3c62a4bc63,IGiK
523b3b67-8460-43d0-a001-5f3c62a4bc63,GIOŚ
5249de14-397d-4a83-a371-029426ff22e9,AWF Warszawa
5249de14-397d-4a83-a371-029426ff22e9,NCBKF
5249de14-397d-4a83-a371-029426ff22e9,NBT
5249de14-397d-4a83-a371-029426ff22e9,BenefitSystems
5249de14-397d-4a83-a371-029426ff22e9,Narodowego Centrum Badania Kondycji Fizycznej
5249de14-397d-4a83-a371-029426ff22e9,AWF
524f75ee-30d1-4c0c-946c-a25ee523de09,Krajowej Szkoły Sądownictwa i Prokuratury w Krakowie
524f75ee-30d1-4c0c-946c-a25ee523de09,KPSW
524f75ee-30d1-4c0c-946c-a25ee523de09,KSSIP
524f75ee-30d1-4c0c-946c-a25ee523de09,Krajowa Szkoła Sądownictwa i Prokuratury w Krakowie
5254ddf2-3638-486c-801d-2ef4b4a69acd,Akademii Zakupowej
5254ddf2-3638-486c-801d-2ef4b4a69acd,WIZ PP
52c1b82b-3d19-44e8-ad70-ee2953ae4409,Wydziałem Teologicznym UKSW
52c1b82b-3d19-44e8-ad70-ee2953ae4409,UKSW
52da7826-9113-4fc3-9295-ef2748fd7263,Krakowskiej Akademii
52e70977-b038-49df-96f2-c496773999b8,KM UJK
52e70977-b038-49df-96f2-c496773999b8,Katedrze Matematyki UJK
5319f4a7-0d26-4054-aa75-fbd8f04bf732,Uniwersytetem Cambridge
5319f4a7-0d26-4054-aa75-fbd8f04bf732,Google Brain
5319f4a7-0d26-4054-aa75-fbd8f04bf732,Volkswagen
5319f4a7-0d26-4054-aa75-fbd8f04bf732,Allegro
5337dc87-0b9b-4eeb-bbb2-4512b372ac5c,The Strad
5337dc87-0b9b-4eeb-bbb2-4512b372ac5c,Katedry Instrumentów Smyczkowych
5337dc87-0b9b-4eeb-bbb2-4512b372ac5c,the Violin Channel
5337dc87-0b9b-4eeb-bbb2-4512b372ac5c,Violin Channel
5337dc87-0b9b-4eeb-bbb2-4512b372ac5c,Akademickiej Orkiestry Symfonicznej
536b1a24-dcbc-4ca3-89eb-abee60a082fa,ICZMP
53793b05-facb-40ca-bba7-9fc5ffc9e1db,PAIH
53793b05-facb-40ca-bba7-9fc5ffc9e1db,PARP
5389f159-f53d-4205-8c1b-c07d5c2dd332,Stowarzyszeniem Kresy Wschodnie Dziedzictwo i Pamięć
5389f159-f53d-4205-8c1b-c07d5c2dd332,Laboratorium Techniki Budowlanej
5389f159-f53d-4205-8c1b-c07d5c2dd332,Politechniką Koszalińską
5389f159-f53d-4205-8c1b-c07d5c2dd332,Urzędu Miasta w Szczecinie
538d86b3-e4d3-4e6d-92be-35432f754371,Universitat Leipzig
538d86b3-e4d3-4e6d-92be-35432f754371,Institut fur Kunstpadagogik
538d86b3-e4d3-4e6d-92be-35432f754371,IEA
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,Konsulat Honorowy Austrii
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,Austriackie Forum Kultury
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,Alliance Française
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,Instytut Goethego
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,EFACIS
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,Akademia Sztuk Pięknych
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,Konsulat Francji
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,Urząd Miasta Łodzi
53985cb1-c37f-4990-aaaf-1e10a9d9bd06,UŁ
53b105f3-6660-4774-929a-fd6d8e61cfdb,Europejskiej Sieci Obserwacyjnej Rozwoju Terytorialnego i Spójności Terytorialnej
53b105f3-6660-4774-929a-fd6d8e61cfdb,PLOT
53b105f3-6660-4774-929a-fd6d8e61cfdb,PCB
53b105f3-6660-4774-929a-fd6d8e61cfdb,JST
53b105f3-6660-4774-929a-fd6d8e61cfdb,Komisji Europejskiej
53b105f3-6660-4774-929a-fd6d8e61cfdb,Poznańskiej Lokalnej Organizacji Turystycznej
53b72842-cace-4c8a-a92a-e1b4cbcc67a3,Pracownia Modelowania w Biologii i Medycynie IPPT PAN
53b72842-cace-4c8a-a92a-e1b4cbcc67a3,Uniwersytet Donghua
53b72842-cace-4c8a-a92a-e1b4cbcc67a3,IPPT PAN
53b72842-cace-4c8a-a92a-e1b4cbcc67a3,Ding B.
53b72842-cace-4c8a-a92a-e1b4cbcc67a3,Nicast
53c49017-1fe9-4218-a3c1-f09eef25f62d,UMCS
53c49017-1fe9-4218-a3c1-f09eef25f62d,NOAA
53c49017-1fe9-4218-a3c1-f09eef25f62d,INoZiŚ
53c49017-1fe9-4218-a3c1-f09eef25f62d,National Oceanic and Atmospheric Administration
53ddb8ba-621b-4bf6-b334-6fef5a880737,GISPro
53ddb8ba-621b-4bf6-b334-6fef5a880737,Główny Urząd Geodezji i Kartografii
53ddb8ba-621b-4bf6-b334-6fef5a880737,GUGIK
53df0ed7-203a-473d-8674-5dec5400f136,Komisji Kultury i Środków Masowego Przekazu Sejmu RP
53df0ed7-203a-473d-8674-5dec5400f136,Ministerstwa Kultury i Dziedzictwa Narodowego
53df0ed7-203a-473d-8674-5dec5400f136,RODO
53df0ed7-203a-473d-8674-5dec5400f136,Stowarzyszenie Gazet Lokalnych
53df0ed7-203a-473d-8674-5dec5400f136,Stowarzyszenie Dziennikarzy i Wydawców REPROPOL
54004c1f-d924-4a7e-a65e-08ff126db29f,EU
54004c1f-d924-4a7e-a65e-08ff126db29f,Ministerstwo Zdrowia
54004c1f-d924-4a7e-a65e-08ff126db29f,BHP
54004c1f-d924-4a7e-a65e-08ff126db29f,Państwowa Inspekcja Pracy
54004c1f-d924-4a7e-a65e-08ff126db29f,IMP
541bdb30-285d-4b04-9a2e-f959634c1f99,LAB-EL
5425e926-6ffc-421a-a5e4-dccc90b20989,Instytutu Psychologii
5425e926-6ffc-421a-a5e4-dccc90b20989,GUS
5425e926-6ffc-421a-a5e4-dccc90b20989,Polskiego Towarzystwa Położnych
54361d73-da76-4921-84b7-8aa357eb6362,EC1
54361d73-da76-4921-84b7-8aa357eb6362,Centrum Nauki i Techniki EC1
54361d73-da76-4921-84b7-8aa357eb6362,Instytut
54361d73-da76-4921-84b7-8aa357eb6362,MPU
54361d73-da76-4921-84b7-8aa357eb6362,OFF Piotrkowska
54361d73-da76-4921-84b7-8aa357eb6362,TUP
54361d73-da76-4921-84b7-8aa357eb6362,Planetarium EC1
54361d73-da76-4921-84b7-8aa357eb6362,Fundacji Rozwoju Demokracji Lokalnej
54603faa-d7f8-4f38-a33a-8ee88e10c2c7,UE
54603faa-d7f8-4f38-a33a-8ee88e10c2c7,OPS
54603faa-d7f8-4f38-a33a-8ee88e10c2c7,WSG
547ac91d-c01a-45fc-b7df-793964085be4,UE
548063fb-5b0c-46ae-8ba3-93297e3e3a1c,Konsorcjum Naukowo-Przemysłowe
548063fb-5b0c-46ae-8ba3-93297e3e3a1c,Marynarki Wojennej RP
548063fb-5b0c-46ae-8ba3-93297e3e3a1c,WAT
548063fb-5b0c-46ae-8ba3-93297e3e3a1c,Marynarki Wojennej
54993e67-9857-45f9-8a54-4bbb0b858e71,Pure Biologics
54993e67-9857-45f9-8a54-4bbb0b858e71,Wydziale Biotechnologii UWr
54993e67-9857-45f9-8a54-4bbb0b858e71,Wydziału Biotechnologii UWr
54993e67-9857-45f9-8a54-4bbb0b858e71,Zakład Inżynierii Białka Wydziału Biotechnologii Uniwersytetu Wrocławskiego
54993e67-9857-45f9-8a54-4bbb0b858e71,Wydziale Biotechnologii
54a43e40-63c7-4135-9817-6239c28d1a23,WNGiG UAM
54d1185d-3fba-47f8-9876-7df5e2ded39c,IPPT
54d1185d-3fba-47f8-9876-7df5e2ded39c,IPPT PAN
54d1185d-3fba-47f8-9876-7df5e2ded39c,MESKO S.A.
54d1185d-3fba-47f8-9876-7df5e2ded39c,MESKO
54d90df1-f3a0-4554-b739-4ac965ef5a91,MSZ
54d90df1-f3a0-4554-b739-4ac965ef5a91,Unią Europejską
54dac8ff-cdd4-44ab-8f65-f8f1e33a1bf9,NCBJ
54de0bc6-19c1-49d9-ab3d-b9d5ea00abac,Namangan Engineering Pedagogical Institute
5512c4d9-e8a9-4478-9d16-779e29daaa1e,GDDKiA
5512c4d9-e8a9-4478-9d16-779e29daaa1e,Politechnice Świętokrzyskiej
5512c4d9-e8a9-4478-9d16-779e29daaa1e,BUDAR Sp. z o.o.
55264efa-8b1e-4039-a15b-2e1630d71148,PHU Dytrych
55264efa-8b1e-4039-a15b-2e1630d71148,Uniwersytetu Gdańskiego
5532cffc-24ca-48e7-9d04-2a07f0db1fd2,Fundacji Kościuszkowskiej
5532cffc-24ca-48e7-9d04-2a07f0db1fd2,IBL
5532cffc-24ca-48e7-9d04-2a07f0db1fd2,Wydawnictwo IBL PAN
5532cffc-24ca-48e7-9d04-2a07f0db1fd2,IBL PAN
5543e4fd-4eaf-4c0c-8f00-85b9aab1fd73,Urzędu Marszałkowskiego Woj. Podkarpackiego
5543e4fd-4eaf-4c0c-8f00-85b9aab1fd73,NoZiJ
5543e4fd-4eaf-4c0c-8f00-85b9aab1fd73,Unii Europejskiej
55762c7b-e2df-44fe-bd50-2b2b944e863a,Agencji Oceny Technologii Medycznych i Taryfikacji
559a975d-6f58-4958-b280-0ed04e0eafef,UJ
55b4703a-d19a-4dba-aaf8-01a2e8fabf32,Państwowa Opera
55b4703a-d19a-4dba-aaf8-01a2e8fabf32,University of the Philippines Diliman College of Music
55b4703a-d19a-4dba-aaf8-01a2e8fabf32,Kwintet Dęty NOSPR
55b4703a-d19a-4dba-aaf8-01a2e8fabf32,AM
55b4703a-d19a-4dba-aaf8-01a2e8fabf32,AM Bydgoszcz
55b4703a-d19a-4dba-aaf8-01a2e8fabf32,AM Łódź
55b4703a-d19a-4dba-aaf8-01a2e8fabf32,AM Gdańsk
55b55669-ba50-454a-8561-47160058e6db,UKSW
55db5fdf-4d47-4a1b-b86f-19ab1fc53455,Polskie Towarzystwo Gerontologiczne w Poznaniu
55db5fdf-4d47-4a1b-b86f-19ab1fc53455,Urzędem Miasta Poznania
55db5fdf-4d47-4a1b-b86f-19ab1fc53455,UMP
55db5fdf-4d47-4a1b-b86f-19ab1fc53455,MZ
5604091c-e50b-4cdf-a9b8-20b630559727,NFZ
561f0bde-d5bc-4969-b99a-29226289759b,UwB
561f0bde-d5bc-4969-b99a-29226289759b,Noblowski Komitet Fizyki
561f9d25-fba8-4606-9eb9-5f11bc4b2952,Radio Kraków
561f9d25-fba8-4606-9eb9-5f11bc4b2952,Stowarzyszenie Wszechnicy Racjonalistyczno-Oświeceniowej
561f9d25-fba8-4606-9eb9-5f11bc4b2952,Gazeta.pl
561f9d25-fba8-4606-9eb9-5f11bc4b2952,Onet.pl
561f9d25-fba8-4606-9eb9-5f11bc4b2952,Interia.pl
561f9d25-fba8-4606-9eb9-5f11bc4b2952,Partii Razem
561f9d25-fba8-4606-9eb9-5f11bc4b2952,TOK FM
561f9d25-fba8-4606-9eb9-5f11bc4b2952,CBOS
5649fd69-5acb-44a4-aed7-323d5dd91855,Unii
5649fd69-5acb-44a4-aed7-323d5dd91855,Parlamentu
5649fd69-5acb-44a4-aed7-323d5dd91855,UE
5649fd69-5acb-44a4-aed7-323d5dd91855,Unii Europejskiej
5649fd69-5acb-44a4-aed7-323d5dd91855,UŁ
56a3f762-5b71-40d5-8e06-ec333483961c,IGiPZ PAN
56a3f762-5b71-40d5-8e06-ec333483961c,NCN
56a3f762-5b71-40d5-8e06-ec333483961c,Ministerstwa Rozwoju Regionalnego
56a3f762-5b71-40d5-8e06-ec333483961c,Ministerstwa Rozwoju
56a3f762-5b71-40d5-8e06-ec333483961c,Unią Europejską
56a3f762-5b71-40d5-8e06-ec333483961c,Unii Europejskiej
56a724f0-ee39-4282-978a-68169871428b,Europejskiego Zielonego Ładu
56a724f0-ee39-4282-978a-68169871428b,Instytut
56a724f0-ee39-4282-978a-68169871428b,Ministerstwo Rolnictwa i Rozwoju Wsi
56ce22ab-9efb-4bfb-8410-626a0208ed90,CCHS
56ce22ab-9efb-4bfb-8410-626a0208ed90,Fundacji CCHS
56ce22ab-9efb-4bfb-8410-626a0208ed90,Fundacja CCHS
56ce22ab-9efb-4bfb-8410-626a0208ed90,EURORDIS
56ce22ab-9efb-4bfb-8410-626a0208ed90,CCHS Foundation
56d6b7d5-8467-4234-a809-ea99ff13f319,Biuro Instytucji Demokratycznych i Praw Człowieka
56d6b7d5-8467-4234-a809-ea99ff13f319,Sądu Najwyższego
56d6b7d5-8467-4234-a809-ea99ff13f319,UAP
56d6b7d5-8467-4234-a809-ea99ff13f319,RPO
56d6b7d5-8467-4234-a809-ea99ff13f319,ODIHR
56d6b7d5-8467-4234-a809-ea99ff13f319,UAM
56d6b7d5-8467-4234-a809-ea99ff13f319,Helsińska Fundacja Praw Człowieka
56d6b7d5-8467-4234-a809-ea99ff13f319,Wydawnictwo Wolters Kluwer
56d6b7d5-8467-4234-a809-ea99ff13f319,HFPC
56d6b7d5-8467-4234-a809-ea99ff13f319,Wolters Kluwer
56eaf617-9d1c-4aeb-8af0-537942a17f99,Unię Europejską
56eaf617-9d1c-4aeb-8af0-537942a17f99,OHŻ
56f60f3c-206d-44e2-bc02-ff93ad6386d5,Psi-k
57068f28-3fa8-48c9-a134-73b864639ba1,INoB
57068f28-3fa8-48c9-a134-73b864639ba1,MON
57068f28-3fa8-48c9-a134-73b864639ba1,Centrum Doskonalenia Kursowego Oficerów Akademii Sztuki Wojennej
57068f28-3fa8-48c9-a134-73b864639ba1,UPH
577607a1-5937-4c2c-a28a-9f7fbb124817,Generalna Dyrekcja Dróg Krajowych i Autostrad
