ICS_ID,ORG_Entity
14fd690e-f77c-43ce-b112-4bd79fdd54bb,NATO DEEP
14fd690e-f77c-43ce-b112-4bd79fdd54bb,Sojuszu
14fd690e-f77c-43ce-b112-4bd79fdd54bb,„Fundacji Azji-Pacyfiku”
14fd690e-f77c-43ce-b112-4bd79fdd54bb,Koordynatora NATO DEEP
14fd690e-f77c-43ce-b112-4bd79fdd54bb,UWM „E-wykładowca
14fd690e-f77c-43ce-b112-4bd79fdd54bb,COVID-
14fd690e-f77c-43ce-b112-4bd79fdd54bb,Departament Szkolnictwa Wojskowego Ministerstwa Obrony Narodowej Ukrainy
14fd690e-f77c-43ce-b112-4bd79fdd54bb,Koordynatora NATO DEEP
14fd690e-f77c-43ce-b112-4bd79fdd54bb,Siłach Zbrojnych Ukrainy
15010ee2-6b2b-4d30-9dbd-d5e75b007beb,Inżynieria Mechaniczna
15010ee2-6b2b-4d30-9dbd-d5e75b007beb,MPWiK Kraków Płaszów
15010ee2-6b2b-4d30-9dbd-d5e75b007beb,Laboratorium Badawczego Technicznych Środków Transportu i Materiałów
15128680-2ef5-423b-a25f-e36638635060,EFQM
15128680-2ef5-423b-a25f-e36638635060,PD
15128680-2ef5-423b-a25f-e36638635060,Modelu EFQM
15128680-2ef5-423b-a25f-e36638635060,PD
15128680-2ef5-423b-a25f-e36638635060,EFQM
15128680-2ef5-423b-a25f-e36638635060,Asesora
15128680-2ef5-423b-a25f-e36638635060,EFQM Global Award
15128680-2ef5-423b-a25f-e36638635060,PD
15128680-2ef5-423b-a25f-e36638635060,Reference Organisation
15128680-2ef5-423b-a25f-e36638635060,Certified Training Organisation
15128680-2ef5-423b-a25f-e36638635060,Certified Advisor Organisation
15128680-2ef5-423b-a25f-e36638635060,Certified Recognition Organisation
15128680-2ef5-423b-a25f-e36638635060,National Partner Organization EFQM
15128680-2ef5-423b-a25f-e36638635060,EFQM
15128680-2ef5-423b-a25f-e36638635060,EMBA
15128680-2ef5-423b-a25f-e36638635060,EFQM
15128680-2ef5-423b-a25f-e36638635060,EFQM
15128680-2ef5-423b-a25f-e36638635060,EFQM
15128680-2ef5-423b-a25f-e36638635060,EFQM
15128680-2ef5-423b-a25f-e36638635060,EFQM
15128680-2ef5-423b-a25f-e36638635060,EFQM
15128680-2ef5-423b-a25f-e36638635060,EFQM
15128680-2ef5-423b-a25f-e36638635060,SEOYON-EHWA
15128680-2ef5-423b-a25f-e36638635060,Krajową Izbą Gospodarczą
15128680-2ef5-423b-a25f-e36638635060,KIG
15128680-2ef5-423b-a25f-e36638635060,PD
15128680-2ef5-423b-a25f-e36638635060,PNJ
15128680-2ef5-423b-a25f-e36638635060,EFQM
15128680-2ef5-423b-a25f-e36638635060,KIG
15128680-2ef5-423b-a25f-e36638635060,EFQM
15128680-2ef5-423b-a25f-e36638635060,PNJ
15128680-2ef5-423b-a25f-e36638635060,PNJ
15128680-2ef5-423b-a25f-e36638635060,PNJ
15128680-2ef5-423b-a25f-e36638635060,KIG
15128680-2ef5-423b-a25f-e36638635060,PD
15128680-2ef5-423b-a25f-e36638635060,EFQM PD
15128680-2ef5-423b-a25f-e36638635060,EFQM
15128680-2ef5-423b-a25f-e36638635060,EFQM
152043a8-6c03-4f18-b977-a86ca8d32e7f,Pełnomocnika Prezydenta Białegostoku ds. Strategii
152043a8-6c03-4f18-b977-a86ca8d32e7f,Prezydencie Miasta
152043a8-6c03-4f18-b977-a86ca8d32e7f,Miasto Białystok
152043a8-6c03-4f18-b977-a86ca8d32e7f,StartUpy
152043a8-6c03-4f18-b977-a86ca8d32e7f,Białystok
152043a8-6c03-4f18-b977-a86ca8d32e7f,Wydziału Ekonomii i Finansów
1534342d-d5a5-4de3-a76a-20b6efc4ed26,Zgromadzeniem Sióstr Służebniczek BDNP
1534342d-d5a5-4de3-a76a-20b6efc4ed26,Uniwersyteckim Centrum Medialnym KUL
15385291-2453-41aa-b6e9-127acf84ca42,Rady ds. Przeciwdziałania Unikaniu Opodatkowania
15385291-2453-41aa-b6e9-127acf84ca42,Krajowa Administracja Skarbowa
15385291-2453-41aa-b6e9-127acf84ca42,Izby Administracji Skarbowej
153c5e51-6fc8-4a9a-87b6-602af62ca567,KSOP
153c5e51-6fc8-4a9a-87b6-602af62ca567,Wydziałem Inżynierii Materiałowej
153c5e51-6fc8-4a9a-87b6-602af62ca567,Polskie Elektrownie Jądrowe sp. z o.o.
153c5e51-6fc8-4a9a-87b6-602af62ca567,PGE EJ1
153c5e51-6fc8-4a9a-87b6-602af62ca567,AFCEN
153c5e51-6fc8-4a9a-87b6-602af62ca567,Zespołu WIL PW
153c5e51-6fc8-4a9a-87b6-602af62ca567,PGE EJ1
153c5e51-6fc8-4a9a-87b6-602af62ca567,WorleyParsons
154b9331-95f6-40f0-ac9e-0c855a80dc58,wsjp.pl
154b9331-95f6-40f0-ac9e-0c855a80dc58,WSJP PAN
154b9331-95f6-40f0-ac9e-0c855a80dc58,Polsat
154b9331-95f6-40f0-ac9e-0c855a80dc58,WSJP PAN
155b1a9a-978c-4453-811d-5f954b45db8e,Związek
155b1a9a-978c-4453-811d-5f954b45db8e,Giełda Papierów Wartościowych w Warszawie
155b1a9a-978c-4453-811d-5f954b45db8e,Rhode Island University
155b1a9a-978c-4453-811d-5f954b45db8e,University of Georgia
155b1a9a-978c-4453-811d-5f954b45db8e,University Tor Vergata
156b1971-b660-4a5a-9a06-dd25804d1db4,Prokuraturze
158f989c-accb-4681-96f1-1f89d68a9395,"Wydziału Matematyki, Informatyki i Ekonometrii UZ"
158f989c-accb-4681-96f1-1f89d68a9395,Firmę Digital Core Design
158f989c-accb-4681-96f1-1f89d68a9395,Firmą Adips
158f989c-accb-4681-96f1-1f89d68a9395,Urzęd Patentowy RP
158f989c-accb-4681-96f1-1f89d68a9395,US Patent
158f989c-accb-4681-96f1-1f89d68a9395,Sagrera
15a790e9-1b48-44e9-960b-cc6d0862a980,MSP
15a790e9-1b48-44e9-960b-cc6d0862a980,MSP
15a790e9-1b48-44e9-960b-cc6d0862a980,Europejskiej Konwencji Krajobrazowej
15a790e9-1b48-44e9-960b-cc6d0862a980,Generalna Dyrekcja Ochrony Środowiska
15a790e9-1b48-44e9-960b-cc6d0862a980,Lasy Państwowe
15a790e9-1b48-44e9-960b-cc6d0862a980,Wody Polskie
15a790e9-1b48-44e9-960b-cc6d0862a980,CBDG
15a790e9-1b48-44e9-960b-cc6d0862a980,Geoportal
15b21736-140d-4565-a919-434d67879328,PIS
15b21736-140d-4565-a919-434d67879328,WDR
15b21736-140d-4565-a919-434d67879328,PIS
15b21736-140d-4565-a919-434d67879328,WDR
15b21736-140d-4565-a919-434d67879328,PIS
15b21736-140d-4565-a919-434d67879328,WDR
15b21736-140d-4565-a919-434d67879328,PIS
15b21736-140d-4565-a919-434d67879328,PIS
15b21736-140d-4565-a919-434d67879328,WDR
15b21736-140d-4565-a919-434d67879328,Ośrodki Pomocy Społecznej
15b21736-140d-4565-a919-434d67879328,Powiatowe Centra Pomocy Rodzinie
15b21736-140d-4565-a919-434d67879328,PIS
15b21736-140d-4565-a919-434d67879328,WDR
15b81ebe-b600-46e8-9752-525fbf446513,FDG
15b81ebe-b600-46e8-9752-525fbf446513,Senat UW
15b81ebe-b600-46e8-9752-525fbf446513,FDG
15b81ebe-b600-46e8-9752-525fbf446513,FDG
15b81ebe-b600-46e8-9752-525fbf446513,FDG
15b81ebe-b600-46e8-9752-525fbf446513,FDG
15b81ebe-b600-46e8-9752-525fbf446513,FDG
15b81ebe-b600-46e8-9752-525fbf446513,FDG
15b81ebe-b600-46e8-9752-525fbf446513,VOXEL S.A.
15b81ebe-b600-46e8-9752-525fbf446513,UJ Kraków
15de99bd-4df6-4217-af08-457295f4bdc8,Sekretarza Stanu ds. Zdrowia i Opieki Społecznej Wielkiej Brytanii
15de99bd-4df6-4217-af08-457295f4bdc8,Komisji Zdrowia i Opieki Społecznej
15de99bd-4df6-4217-af08-457295f4bdc8,kopalnia Wiśniówka
15de99bd-4df6-4217-af08-457295f4bdc8,Urząd Patentowy Stanów Zjednoczonych
15de99bd-4df6-4217-af08-457295f4bdc8,Departamentu Zasobów Naturalnych Kanady
15de99bd-4df6-4217-af08-457295f4bdc8,kopalni Wiśniówka
15de99bd-4df6-4217-af08-457295f4bdc8,kopalnią Wiśniówka
15f3e1b6-a077-4c1f-ba8e-1acf983e8bbe,Wydziału Sztuki Uniwersytetu Pedagogicznego w Krakowie
15f3e1b6-a077-4c1f-ba8e-1acf983e8bbe,Wydziału Malarstwa Akademii Sztuk Pięknych w Krakowie
15f3e1b6-a077-4c1f-ba8e-1acf983e8bbe,Wydziału Architektury Politechniki Krakowskiej
15f3e1b6-a077-4c1f-ba8e-1acf983e8bbe,Muzeum Żup Krakowskich w Wieliczce
15f3e1b6-a077-4c1f-ba8e-1acf983e8bbe,Fundacją „Tytano”
15f3e1b6-a077-4c1f-ba8e-1acf983e8bbe,„Dolne Młyny”
15f3e1b6-a077-4c1f-ba8e-1acf983e8bbe,Muzeum Żup Krakowskich w Wieliczce
15f3e1b6-a077-4c1f-ba8e-1acf983e8bbe,Kopalni Soli
15fe4e1b-d160-4408-bfa5-64e8ff6991db,KRRiT
15fe4e1b-d160-4408-bfa5-64e8ff6991db,KRRiT
15fe4e1b-d160-4408-bfa5-64e8ff6991db,The Mobilong Prison Radio
15fe4e1b-d160-4408-bfa5-64e8ff6991db,eRadio
15fe4e1b-d160-4408-bfa5-64e8ff6991db,Global Prison Radio Association
15fe4e1b-d160-4408-bfa5-64e8ff6991db,Society
15fe4e1b-d160-4408-bfa5-64e8ff6991db,U. Doliwy
15fe4e1b-d160-4408-bfa5-64e8ff6991db,KRRiT
15fe4e1b-d160-4408-bfa5-64e8ff6991db,The Mobilong Prison Radio
15fe4e1b-d160-4408-bfa5-64e8ff6991db,eRadio
15fe4e1b-d160-4408-bfa5-64e8ff6991db,Media Against Hate
160fd577-fc07-4eda-afba-f95d478cd69d,Instytucie Informatyki UPH
163b219d-cc5e-4c78-89c5-8d0717ad9a53,Tabor Opowiadaczy
163b219d-cc5e-4c78-89c5-8d0717ad9a53,Centrach Edukacji Nauczycieli
163b219d-cc5e-4c78-89c5-8d0717ad9a53,Podyplomowego Studium „Pedagogika Teatru”
163b219d-cc5e-4c78-89c5-8d0717ad9a53,Studium
163b219d-cc5e-4c78-89c5-8d0717ad9a53,Radomska Grupa Opowiadaczy
163b219d-cc5e-4c78-89c5-8d0717ad9a53,Karawana Opowieści
163b219d-cc5e-4c78-89c5-8d0717ad9a53,Grupa Łowcy Słów
163b219d-cc5e-4c78-89c5-8d0717ad9a53,Dukla
163b219d-cc5e-4c78-89c5-8d0717ad9a53,Studnia O.
167165b2-ccbc-4ecf-b3a3-48703ca6f4a2,Klinika Ginekologii i Położnictwa
167165b2-ccbc-4ecf-b3a3-48703ca6f4a2,Uniwersytecki Szpital Kliniczny Wrocław
167165b2-ccbc-4ecf-b3a3-48703ca6f4a2,Izby Pielęgniarskie
167165b2-ccbc-4ecf-b3a3-48703ca6f4a2,Konsultanta Woj. ds. Neonatologii
167165b2-ccbc-4ecf-b3a3-48703ca6f4a2,II Kliniki Ginekologii i Położnictwa Uniwersyteckiego Szpitala Klinicznego we Wrocławiu
167165b2-ccbc-4ecf-b3a3-48703ca6f4a2,Metropolitalnym Wyższym Seminarium Duchownym we Wrocławiu
167165b2-ccbc-4ecf-b3a3-48703ca6f4a2,Archidiecezji Wrocławskiej
167165b2-ccbc-4ecf-b3a3-48703ca6f4a2,Centrum Formacji Duchowej w Krakowie
167a760a-2b06-4046-b627-e8fbf670e768,B+R+I
167a760a-2b06-4046-b627-e8fbf670e768,NGO
167a760a-2b06-4046-b627-e8fbf670e768,VR/AR
167a760a-2b06-4046-b627-e8fbf670e768,Uniwersytet Narodowy w Atenach
167a760a-2b06-4046-b627-e8fbf670e768,Uniwersytet Maltański
167a760a-2b06-4046-b627-e8fbf670e768,Pracownia S3D
167a760a-2b06-4046-b627-e8fbf670e768,Pracownia Eseju Filmowego
16b30a7c-87fe-4a1f-9909-608701b9d7e2,Opery i Filharmonii Podlaskiej
16b30a7c-87fe-4a1f-9909-608701b9d7e2,Pracownię Sztuki Społecznej
16d35238-208a-4475-9923-2fe7a0f4ccd2,Wydziale Prawa i Administracji Uczelni Łazarskiego
16d35238-208a-4475-9923-2fe7a0f4ccd2,Wydziału Prawa i Administracji Uczelni Łazarskiego
16d47d5e-cf4c-4057-ba18-165647430ef3,Muzeum Archeologicznym w Poznaniu
1706f308-4509-4994-8db2-6f83da2f8c1e,Małopolski Szpital Ortopedyczno-Rehabilitacyjny im.
1706f308-4509-4994-8db2-6f83da2f8c1e,Oddział Chirurgii Naczyń
1706f308-4509-4994-8db2-6f83da2f8c1e,Pododdziałem Zabiegów Endowaskularnych
1706f308-4509-4994-8db2-6f83da2f8c1e,Centrum Reintegracyjno-Szkoleniowym Polskiego Towarzystwa Neuropsychologicznego
1706f308-4509-4994-8db2-6f83da2f8c1e,Acta Neuropsychologica
17091fb2-1d94-4092-9389-c08795842406,NGO
17091fb2-1d94-4092-9389-c08795842406,PhytoHub
171170d3-d4c4-45e3-92e2-dba1d72cb9c3,Uniwersytet Komenskiego na Słowacji
171170d3-d4c4-45e3-92e2-dba1d72cb9c3,Instytut Naukowy E. Medea
171170d3-d4c4-45e3-92e2-dba1d72cb9c3,Scientific Institute Eugenio Medea
171170d3-d4c4-45e3-92e2-dba1d72cb9c3,Uniwersytet w Tartu
1722c314-bdb5-4b70-ab28-971da356891a,Schneider Polska
1722c314-bdb5-4b70-ab28-971da356891a,Schneider Automotive
1722c314-bdb5-4b70-ab28-971da356891a,Dr.Schneider
1722c314-bdb5-4b70-ab28-971da356891a,Volkswagen Group
1723ff6e-6e99-4878-b90f-297cb38a6cab,Rikke Hansen
1723ff6e-6e99-4878-b90f-297cb38a6cab,Dania
1723ff6e-6e99-4878-b90f-297cb38a6cab,Zhijun Wang
1723ff6e-6e99-4878-b90f-297cb38a6cab,Shizengquan
1723ff6e-6e99-4878-b90f-297cb38a6cab,Byong Sun
1723ff6e-6e99-4878-b90f-297cb38a6cab,Urzędu Marszałkowskiego i Miasta Lublin
1723ff6e-6e99-4878-b90f-297cb38a6cab,Centrum Spotkania Kultur w Lublinie
172ac364-ac61-406d-a0e1-fcdade9bf33e,International Indigenous Peoples Forum
172ac364-ac61-406d-a0e1-fcdade9bf33e,Hejnał Oświatowy
172ac364-ac61-406d-a0e1-fcdade9bf33e,Małopolskiego Centrum Doskonalenia Nauczycieli
172ac364-ac61-406d-a0e1-fcdade9bf33e,Akademia Dziedzictwa
172ac364-ac61-406d-a0e1-fcdade9bf33e,MSAP UEK
172ac364-ac61-406d-a0e1-fcdade9bf33e,Stowarzyszenie Absolwentów Akademii Dziedzictwa
172ac364-ac61-406d-a0e1-fcdade9bf33e,Narodowego Instytutu Polskiego Dziedzictwa Kulturowego za Granicą POLONIKA
172ac364-ac61-406d-a0e1-fcdade9bf33e,Stowarzyszenia Architektów RP „Bene Merentibus”
1756ebcc-54e5-43e6-b4a1-ac67679715b5,IR
1756ebcc-54e5-43e6-b4a1-ac67679715b5,CK
17aa87dd-9029-4ced-8adb-4e1700537838,„Inżynieria Pożarowa Budynków”
17aa87dd-9029-4ced-8adb-4e1700537838,Szkole Głównej Służby Pożarniczej w Warszawie
17aa87dd-9029-4ced-8adb-4e1700537838,Europejski
17aa87dd-9029-4ced-8adb-4e1700537838,Instytut Konstrukcji Budowlanych PP
17aa87dd-9029-4ced-8adb-4e1700537838,ArcelorMittal R&D Esch
17aa87dd-9029-4ced-8adb-4e1700537838,ArcelorMittal Construction
17be57f3-3f51-486e-a149-4480d6a80484,Rosji
17be57f3-3f51-486e-a149-4480d6a80484,Sojusznicze Dowództwo ds. Transformacji z Norfolk
17be57f3-3f51-486e-a149-4480d6a80484,Koronawirus
17be57f3-3f51-486e-a149-4480d6a80484,Sztabu Generalnego
17be57f3-3f51-486e-a149-4480d6a80484,Sojusznicze Dowództwo ds. Transformacji z Norfolk
17be57f3-3f51-486e-a149-4480d6a80484,SFA
17be57f3-3f51-486e-a149-4480d6a80484,SFA
17be57f3-3f51-486e-a149-4480d6a80484,Sojusznicze Dowództwo ds. Transformacji z Norfolk
17be57f3-3f51-486e-a149-4480d6a80484,Rosji
18057ec9-4a3c-4843-ae9e-285c9358b9d3,II Rzeczypospolitej
18057ec9-4a3c-4843-ae9e-285c9358b9d3,Filmotekę Narodową
18057ec9-4a3c-4843-ae9e-285c9358b9d3,Akademii Filmu Polskiego
18057ec9-4a3c-4843-ae9e-285c9358b9d3,Uniwersytetach III Wieku
18057ec9-4a3c-4843-ae9e-285c9358b9d3,Klubu Miłośników Filmu Mozaika im. Jerzego Orlicza
18057ec9-4a3c-4843-ae9e-285c9358b9d3,Dyskusyjnego Klubu Filmowego Niespodzianka
18057ec9-4a3c-4843-ae9e-285c9358b9d3,Klubu Miłośników Filmu Mozaika im. Jerzego Orlicza
18120af7-0dc3-4217-8f5a-7046b5d49b16,Wydziale Geologii Uniwersytetu Warszawskiego
18120af7-0dc3-4217-8f5a-7046b5d49b16,Miedzi Copper Corporation
18120af7-0dc3-4217-8f5a-7046b5d49b16,Służbę Geologiczną USA
18120af7-0dc3-4217-8f5a-7046b5d49b16,Cu
182c32c4-e53b-4f1d-8474-30330c39f596,Instytucie Matematyki Uniwersytetu Pedagogicznego
182c32c4-e53b-4f1d-8474-30330c39f596,Uniwersytety w Marburgu
182c32c4-e53b-4f1d-8474-30330c39f596,Osnabrueck
182c32c4-e53b-4f1d-8474-30330c39f596,Uniwersytety
182c32c4-e53b-4f1d-8474-30330c39f596,Uniwersytety w Barcelonie
182c32c4-e53b-4f1d-8474-30330c39f596,Grupa Krakowska
182c32c4-e53b-4f1d-8474-30330c39f596,Delta
182c32c4-e53b-4f1d-8474-30330c39f596,IM UP
182c32c4-e53b-4f1d-8474-30330c39f596,Instytutu Matematyki UP
182c32c4-e53b-4f1d-8474-30330c39f596,IM UP
182c32c4-e53b-4f1d-8474-30330c39f596,MOCOS
182cc148-b0b2-4a4f-b68b-945ed564a2e1,HR Miernik
185435c5-b3e1-42b0-ab17-8bfd66bb3d42,BWA Rzeszów
185435c5-b3e1-42b0-ab17-8bfd66bb3d42,Muzeum w Tarnowie
185435c5-b3e1-42b0-ab17-8bfd66bb3d42,Muzeum Ziemi Chełmińskiej w Chełmie
185435c5-b3e1-42b0-ab17-8bfd66bb3d42,Milllenium Hall
185435c5-b3e1-42b0-ab17-8bfd66bb3d42,Muzeum Podkarpackie w Krośnie
185435c5-b3e1-42b0-ab17-8bfd66bb3d42,Biuro Wystaw Artystycnych w Rzeszowie
185435c5-b3e1-42b0-ab17-8bfd66bb3d42,Muzeum Diecezjalne w Rzeszowie
185435c5-b3e1-42b0-ab17-8bfd66bb3d42,Instytut Sztuk Pięknych Uniwersytetu Rzeszowskiego
185435c5-b3e1-42b0-ab17-8bfd66bb3d42,Instytut Filozofii
185435c5-b3e1-42b0-ab17-8bfd66bb3d42,Instytut Sztuk Pięknych UR
185435c5-b3e1-42b0-ab17-8bfd66bb3d42,Instytut Nenckiego Polskiej Akademii Nauk
187cea08-7c3f-418c-9964-a27a8aa29786,Ministerstwem Gospodarki Morskiej i Żeglugi Śródlądowej
187cea08-7c3f-418c-9964-a27a8aa29786,Grupy Roboczej ds. Środowiska
187cea08-7c3f-418c-9964-a27a8aa29786,Ministerstwa Gospodarki Morskiej i Żeglugi Śródlądowej
18881767-9a66-47f1-b7d6-545d5923a7ea,Inspektorat Uzbrojenia Ministerstwa Obrony Narodowej
18881767-9a66-47f1-b7d6-545d5923a7ea,Skarb Państwa
18881767-9a66-47f1-b7d6-545d5923a7ea,Przedsiębiorstw Mirandy
18881767-9a66-47f1-b7d6-545d5923a7ea,Wojskowego Instytutu Techniki Inżynieryjnej im. Profesora
18881767-9a66-47f1-b7d6-545d5923a7ea,MIPW
18881767-9a66-47f1-b7d6-545d5923a7ea,LUBAWA
18881767-9a66-47f1-b7d6-545d5923a7ea,Wojskowego Instytutu Techniki Inżynieryjnej
18881767-9a66-47f1-b7d6-545d5923a7ea,LUBAWA SA
18881767-9a66-47f1-b7d6-545d5923a7ea,Zarząd Inżynierii Wojskowej Dowództwa Rodzajów Sił Zbrojnych RP
18881767-9a66-47f1-b7d6-545d5923a7ea,Polskich Sił Zbrojnych
18beea96-9411-4410-8808-9891f2759782,Sejmu Wielkiego
18beea96-9411-4410-8808-9891f2759782,Muzeum w Chrzanowie im. Ireny
18beea96-9411-4410-8808-9891f2759782,Muzeum Łazienki Królewskie
18beea96-9411-4410-8808-9891f2759782,Dreznem
18bf299f-8088-474c-ae00-e37b36e782a6,Instytutu Teatralnego im. Z. Raszewskiego
18d2a915-e65f-4a02-82b1-84d838717868,Comarch Showroom
18d2a915-e65f-4a02-82b1-84d838717868,SSE-7
18e9ae89-b171-415f-8564-9a0159c74236,Euroregionie Pomerania
18e9ae89-b171-415f-8564-9a0159c74236,Głębokowodnego Terminalu Kontenerowego
18e9ae89-b171-415f-8564-9a0159c74236,Zespołu Portów Szczecin-Świnoujście
18e9ae89-b171-415f-8564-9a0159c74236,GTK
18e9ae89-b171-415f-8564-9a0159c74236,Age Friendly Economy
18e9ae89-b171-415f-8564-9a0159c74236,Cleantech South Baltic
18e9ae89-b171-415f-8564-9a0159c74236,Oddziału w Szczecinie
18e9ae89-b171-415f-8564-9a0159c74236,Instytutu Gospodarki Nieruchomościami i Środowiska
18e9ae89-b171-415f-8564-9a0159c74236,Stowarzyszenia Naukowego
18e9ae89-b171-415f-8564-9a0159c74236,Rady Północnej Izby Gospodarczej w Szczecinie
18e9ae89-b171-415f-8564-9a0159c74236,Federacji Stowarzyszeń Naukowo-Technicznych NOT
18e9ae89-b171-415f-8564-9a0159c74236,Rady Regionu Zachodniopomorskiego
18e9ae89-b171-415f-8564-9a0159c74236,Zachodniopomorskim Ośrodku Doradztwa Rolniczego w Barzkowicach
18e9ae89-b171-415f-8564-9a0159c74236,Banku Gospodarstwa Krajowego
18e9ae89-b171-415f-8564-9a0159c74236,Prezydium Komitetu Przestrzennego Zagospodarowania Kraju PAN
18e9ae89-b171-415f-8564-9a0159c74236,Rady Sektorowej ds. Kompetencji
18f5f46d-9d49-4627-bfdc-36cfa0d17d58,ICTER
18f5f46d-9d49-4627-bfdc-36cfa0d17d58,IChF PAN
18f5f46d-9d49-4627-bfdc-36cfa0d17d58,ang. Science in Poland
18f5f46d-9d49-4627-bfdc-36cfa0d17d58,Discovery Channel Polska
192767fe-f041-4c7e-b1cc-77193c29144d,SOK
192767fe-f041-4c7e-b1cc-77193c29144d,PKP Intercity
192767fe-f041-4c7e-b1cc-77193c29144d,PKP Energetyka
192767fe-f041-4c7e-b1cc-77193c29144d,Centrum Egzaminowania i Monitorowania Maszynistów
193e412f-7427-4bd6-ab47-695279feb1c5,AA
193e412f-7427-4bd6-ab47-695279feb1c5,unijnych
193e412f-7427-4bd6-ab47-695279feb1c5,ChUO
193e412f-7427-4bd6-ab47-695279feb1c5,AA
195dfd67-84fa-49f7-863e-dba398c2e757,CRF
195dfd67-84fa-49f7-863e-dba398c2e757,CRF
195dfd67-84fa-49f7-863e-dba398c2e757,Krajowa Izba Fizjoterapeutów
19662e1c-0e4c-455f-b38f-be36082e2b19,Instytucie Polonistyki i Dziennikarstwa
19662e1c-0e4c-455f-b38f-be36082e2b19,Polskiego Funduszu Wydawniczego
19662e1c-0e4c-455f-b38f-be36082e2b19,Stowarzyszenia Literacko-Artystycznego „Fraza”
19662e1c-0e4c-455f-b38f-be36082e2b19,Fundacji Władysława
19662e1c-0e4c-455f-b38f-be36082e2b19,Związku Pisarzy Polskich na Obczyźnie
197504b3-95fa-46f0-bd32-62779700c723,Bibliotece w Raszynie
197504b3-95fa-46f0-bd32-62779700c723,Filia w Jaworowej
197504b3-95fa-46f0-bd32-62779700c723,Państwowym Muzeum Etnograficznym w Warszawie
197504b3-95fa-46f0-bd32-62779700c723,Orientalny Uniwersytet Trzeciego Wieku
197504b3-95fa-46f0-bd32-62779700c723,Uniwersytetu Trzeciego Wieku Woli
197504b3-95fa-46f0-bd32-62779700c723,Fundację Twiga
197504b3-95fa-46f0-bd32-62779700c723,Fundację dla Somalii
197504b3-95fa-46f0-bd32-62779700c723,Fundacja dla Somalii
197504b3-95fa-46f0-bd32-62779700c723,PGE Narodowy w Warszawie
197504b3-95fa-46f0-bd32-62779700c723,„All Poets Network”
19b1ed6d-3762-4b79-a556-2911c02e7089,JDW
19b1ed6d-3762-4b79-a556-2911c02e7089,Biuro Urządzania Lasu i Geodezji Leśnej
19b1ed6d-3762-4b79-a556-2911c02e7089,BULiGL
19b1ed6d-3762-4b79-a556-2911c02e7089,BULiGL
19bee3de-a646-4f06-bbe3-651814f2efe7,BlinkMouse
19bee3de-a646-4f06-bbe3-651814f2efe7,SyKoMi
19bee3de-a646-4f06-bbe3-651814f2efe7,Stowarzyszeniu na Rzecz Dzieci z Dysfunkcjami Rozwojowymi BRUNO
19bee3de-a646-4f06-bbe3-651814f2efe7,BlinkMouse
19c5ba9c-5ba2-4d89-a457-41a79ddfe7ce,Firmie ERGO Plus Polska
19c5ba9c-5ba2-4d89-a457-41a79ddfe7ce,Firmie
19c5ba9c-5ba2-4d89-a457-41a79ddfe7ce,Wydziału Budownictwa
19c5ba9c-5ba2-4d89-a457-41a79ddfe7ce,Firmę
19c5ba9c-5ba2-4d89-a457-41a79ddfe7ce,Firmie
19c5ba9c-5ba2-4d89-a457-41a79ddfe7ce,Firma
19c5ba9c-5ba2-4d89-a457-41a79ddfe7ce,GUARDIAN Częstochowa
19c5ba9c-5ba2-4d89-a457-41a79ddfe7ce,FAKRO Sp. z o.o.
19c5ba9c-5ba2-4d89-a457-41a79ddfe7ce,Firmę
19c5ba9c-5ba2-4d89-a457-41a79ddfe7ce,FAKRO
19c5ba9c-5ba2-4d89-a457-41a79ddfe7ce,APS-SYSTEM
19e5a56b-8fe7-4854-9048-9726baf29309,ELSI
19e5a56b-8fe7-4854-9048-9726baf29309,LMB
19e5a56b-8fe7-4854-9048-9726baf29309,ELSI
19e5a56b-8fe7-4854-9048-9726baf29309,Uniwersytetu Medycznego w Lublinie
19e5a56b-8fe7-4854-9048-9726baf29309,Instytut Onkologii w Gliwicach
19e5a56b-8fe7-4854-9048-9726baf29309,Instytut Reumatologii w Warszawie
19e5a56b-8fe7-4854-9048-9726baf29309,Instytutu Kardiologii w Warszawie
19e5a56b-8fe7-4854-9048-9726baf29309,BBMRI.pl
19e5a56b-8fe7-4854-9048-9726baf29309,Uniwersytecie Medycznym w Lublinie
19e5a56b-8fe7-4854-9048-9726baf29309,POLTRANSPLANTU
19e5a56b-8fe7-4854-9048-9726baf29309,Krajowego Centrum Bankowania Tkanek i Komórek
19e5a56b-8fe7-4854-9048-9726baf29309,Polskiej Sieci Biobanków
19e5a56b-8fe7-4854-9048-9726baf29309,Ministerstwie Nauki i Szkolnictwa Wyższego
19e5a56b-8fe7-4854-9048-9726baf29309,Zespół ds. Ochrony Praw Człowieka
19f5b24a-fb97-46bf-8ded-6a4569dd79d5,Konieczki
19f71e9a-2243-4714-97d4-c7f5b0b28dfe,ATyPI
19f71e9a-2243-4714-97d4-c7f5b0b28dfe,Muzeum Narodowym w Warszawie
19f71e9a-2243-4714-97d4-c7f5b0b28dfe,Muzeum Gutenberga
19f71e9a-2243-4714-97d4-c7f5b0b28dfe,Uniwersytety
19f71e9a-2243-4714-97d4-c7f5b0b28dfe,Miasta Stołecznego Warszawy
19f71e9a-2243-4714-97d4-c7f5b0b28dfe,Miasta Stołecznego Warszawy
19f71e9a-2243-4714-97d4-c7f5b0b28dfe,Zachęta
